"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-08","0.00","77","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-09","1.20","71","41"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-10","0.00","61","37"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-11","0.00","65","39"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-12","0.00","62","58"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-13","0.00","72","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-14","0.00","74","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-15","0.34","68","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-16","0.00","69","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-17","0.00","76","48"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-18","0.00","81","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-19","0.00","78","60"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-20","0.00","79","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-21","0.00","78","60"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-22","0.00","75","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-23","0.00","81","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-24","0.00","81","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-25","0.00","79","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-26","0.00","78","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-27","0.13","73","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-28","0.00","64","47"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-29","0.00","70","42"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-30","0.00","74","47"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-03-31","0.00","70","47"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-01","0.00","73","43"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-02","0.00","76","48"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-03","0.00","75","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-04","0.00","76","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-05","0.80","79","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-06","0.27","63","43"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-07","0.00","66","45"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-08","0.00","76","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-09","0.06","80","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-10","0.00","76","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-11","0.02","75","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-12","0.53","74","60"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-13","0.00","81","58"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-14","0.00","81","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-15","0.52","82","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-16","0.12","71","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-17","0.00","75","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-18","0.03","77","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-19","0.00","82","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-20","0.03","81","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-21","0.00","81","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-22","0.10","81","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-23","0.00","82","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-24","0.52","81","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-25","0.00","82","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-26","0.01","83","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-27","0.00","85","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-28","0.00","84","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-29","0.00","85","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-04-30","1.12","76","58"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-01","1.05","68","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-02","0.18","73","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-03","0.04","75","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-04","0.00","77","60"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-05","0.00","80","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-06","0.00","82","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-07","0.00","87","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-08","0.00","89","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-09","0.00","87","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-10","0.00","87","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-11","0.00","86","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-12","0.00","87","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-13","0.86","86","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-14","0.00","87","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-15","4.38","83","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-16","0.46","82","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-17","0.00","83","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-18","0.00","86","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-19","0.00","83","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-20","0.00","82","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-21","0.00","81","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-22","0.00","82","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-23","0.00","85","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-24","0.00","85","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-25","0.00","86","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-26","0.00","86","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-27","0.00","90","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-28","0.22","88","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-29","0.00","90","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-30","0.10","89","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-05-31","0.38","90","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-01","0.00","83","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-02","0.42","80","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-03","1.78","83","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-04","0.21","87","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-05","0.00","89","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-06","0.00","90","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-07","0.00","92","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-08","0.00","94","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-09","0.00","94","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-10","0.08","82","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-11","0.00","87","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-12","0.49","87","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-13","0.00","91","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-14","0.00","90","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-15","0.00","90","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-16","0.33","89","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-17","0.00","91","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-18","0.24","92","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-19","0.00","91","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-20","1.17","87","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-21","0.49","85","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-22","0.00","89","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-23","0.13","87","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-24","1.52","90","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-25","0.00","93","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-26","0.00","92","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-27","0.00","92","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-28","0.00","94","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-29","0.00","91","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-06-30","0.00","94","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-01","0.00","93","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-02","0.00","94","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-03","0.00","93","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-04","0.07","92","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-05","0.02","92","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-06","0.00","93","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-07","0.00","93","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-08","0.17","88","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-09","0.07","90","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-10","0.01","87","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-11","0.00","94","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-12","0.00","94","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-13","0.00","94","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-14","0.00","94","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-15","0.00","95","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-16","0.00","94","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-17","0.00","96","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-18","0.00","95","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-19","0.00","94","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-20","0.01","92","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-21","0.00","94","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-22","0.00","96","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-23","0.01","97","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-24","0.00","97","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-25","0.00","95","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-26","0.00","97","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-27","0.00","94","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-28","0.00","89","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-29","0.00","93","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-30","0.00","90","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-07-31","0.00","88","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-01","0.00","88","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-02","0.00","89","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-03","0.02","91","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-04","0.34","83","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-05","0.12","85","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-06","0.00","91","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-07","0.00","93","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-08","0.00","83","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-09","0.10","87","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-10","0.07","91","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-11","0.00","93","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-12","0.00","93","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-13","0.00","92","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-14","0.00","95","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-15","0.40","97","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-16","0.00","91","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-17","0.03","94","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-18","0.00","94","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-19","0.00","93","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-20","0.00","95","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-21","0.00","88","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-22","0.83","85","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-23","1.70","89","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-24","0.21","89","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-25","0.00","91","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-26","0.00","91","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-27","0.00","90","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-28","0.00","91","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-29","0.00","91","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-30","0.00","88","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-08-31","0.00","94","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-01","0.06","90","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-02","0.14","91","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-03","0.49","92","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-04","0.00","92","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-05","0.00","93","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-06","0.00","93","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-07","0.00","90","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-08","0.02","87","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-09","0.15","79","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-10","0.08","83","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-11","0.00","84","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-12","0.27","89","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-13","0.09","88","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-14","0.55","89","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-15","0.00","89","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-16","0.00","89","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-17","0.00","89","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-18","0.00","88","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-19","0.00","87","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-20","0.00","84","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-21","0.00","86","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-22","0.00","88","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-23","0.00","79","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-24","0.00","84","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-25","0.00","80","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-26","0.00","86","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-27","0.00","91","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-28","0.00","92","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-29","0.00","92","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-09-30","0.00","86","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-01","0.00","87","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-02","0.00","91","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-03","0.00","91","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-04","0.00","89","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-05","0.00","88","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-06","0.00","89","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-07","0.01","90","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-08","1.36","79","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-09","0.00","73","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-10","0.00","75","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-11","0.00","75","51"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-12","0.00","76","52"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-13","0.00","68","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-14","0.00","74","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-15","2.47","79","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-16","0.47","85","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-17","7.86","78","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-18","7.23","76","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-19","0.00","84","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-20","0.00","86","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-21","0.00","86","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-22","0.00","87","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-23","0.00","84","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-24","0.00","84","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-25","0.00","80","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-26","0.00","69","53"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-27","0.00","63","52"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-28","0.00","74","53"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-29","0.00","78","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-30","0.00","79","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-10-31","0.00","82","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-01","0.00","69","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-02","0.00","84","55"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-03","0.00","85","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-04","0.03","84","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-05","0.08","79","58"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-06","0.00","75","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-07","0.00","79","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-08","0.00","86","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-09","0.08","86","58"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-10","0.00","61","52"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-11","0.00","66","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-12","0.00","72","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-13","0.00","80","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-14","0.00","78","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-15","0.00","78","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-16","0.00","65","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-17","0.00","72","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-18","0.00","76","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-19","0.00","76","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-20","0.02","83","55"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-21","0.00","80","48"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-22","0.00","74","51"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-23","0.00","59","52"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-24","0.00","61","51"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-25","0.11","78","60"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-26","0.00","82","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-27","0.00","83","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-28","0.00","67","58"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-29","0.00","70","55"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1994-11-30","0.00","62","44"
