Year,WEEK,Week Ending Date,REGION,State,City,Pneumonia and Influenza Deaths,All Deaths,<1 year (all cause deaths),1-24 years (all cause deaths),25-44 years,45-64 years (all cause deaths),65+ years (all cause deaths)
1974,24,06/15/1974,7,TX,Austin,3,54,1,7,4,9,33
1974,25,06/22/1974,7,TX,Austin,4,38,2,0,4,4,28
1974,26,06/29/1974,7,TX,Austin,3,47,1,1,2,15,28
1974,27,07/06/1974,7,TX,Austin,4,30,0,1,4,5,20
1974,28,07/13/1974,7,TX,Austin,1,46,7,0,2,11,26
1974,29,07/20/1974,7,TX,Austin,1,32,0,2,1,5,24
1974,30,07/27/1974,7,TX,Austin,2,33,5,2,1,8,17
1974,31,08/03/1974,7,TX,Austin,3,44,0,1,5,13,25
1974,32,08/10/1974,7,TX,Austin,4,66,3,4,9,18,32
1974,33,08/17/1974,7,TX,Austin,4,36,1,4,0,9,22
1974,34,08/24/1974,7,TX,Austin,3,44,0,4,1,11,28
1974,35,08/31/1974,7,TX,Austin,2,33,2,5,2,7,17
1974,36,09/07/1974,7,TX,Austin,3,29,1,2,5,1,20
1974,37,09/14/1974,7,TX,Austin,2,35,0,4,1,12,18
1974,38,09/21/1974,7,TX,Austin,2,34,5,0,1,10,18
1974,39,09/28/1974,7,TX,Austin,2,55,8,4,2,11,30
1974,40,10/05/1974,7,TX,Austin,3,35,1,1,3,10,20
1974,41,10/12/1974,7,TX,Austin,5,40,1,1,9,10,19
1974,42,10/19/1974,7,TX,Austin,2,41,4,2,5,6,24
1974,43,10/26/1974,7,TX,Austin,1,55,1,3,4,11,36
1974,44,11/02/1974,7,TX,Austin,1,19,2,0,2,5,10
1974,45,11/09/1974,7,TX,Austin,1,51,0,6,6,9,30
1974,46,11/16/1974,7,TX,Austin,2,68,3,5,4,18,38
1974,47,11/23/1974,7,TX,Austin,4,50,4,4,2,6,34
1974,48,11/30/1974,7,TX,Austin,2,22,0,1,1,5,15
1974,49,12/07/1974,7,TX,Austin,2,35,1,2,2,9,21
1974,50,12/14/1974,7,TX,Austin,1,58,1,1,7,12,37
1974,51,12/21/1974,7,TX,Austin,3,68,4,6,5,11,42
1974,52,12/28/1974,7,TX,Austin,4,30,0,2,1,11,16
1975,1,01/04/1975,7,TX,Austin,6,30,1,2,4,6,17
1975,2,01/11/1975,7,TX,Austin,2,62,2,5,4,9,42
1975,3,01/18/1975,7,TX,Austin,6,52,2,2,6,9,33
1975,4,01/25/1975,7,TX,Austin,8,63,1,0,0,19,43
1975,5,02/01/1975,7,TX,Austin,4,70,3,9,7,13,38
1975,6,02/08/1975,7,TX,Austin,5,38,0,5,0,5,28
1975,7,02/15/1975,7,TX,Austin,1,45,1,6,4,13,21
1975,8,02/22/1975,7,TX,Austin,1,22,3,1,3,4,11
1975,9,03/01/1975,7,TX,Austin,5,46,3,1,3,8,31
1975,10,03/08/1975,7,TX,Austin,6,45,0,3,2,11,29
1975,11,03/15/1975,7,TX,Austin,3,55,2,3,4,13,33
1975,12,03/22/1975,7,TX,Austin,2,33,1,3,1,12,16
1975,13,03/29/1975,7,TX,Austin,1,22,2,3,3,6,8
1975,14,04/05/1975,7,TX,Austin,3,48,3,3,3,9,30
1975,15,04/12/1975,7,TX,Austin,3,47,0,6,3,9,29
1975,16,04/19/1975,7,TX,Austin,4,34,1,0,1,11,21
1975,17,04/26/1975,7,TX,Austin,1,45,0,1,3,12,29
1975,18,05/03/1975,7,TX,Austin,0,37,0,4,1,11,21
1975,19,05/10/1975,7,TX,Austin,0,23,2,1,2,6,12
1975,20,05/17/1975,7,TX,Austin,5,45,1,4,3,11,26
1975,21,05/24/1975,7,TX,Austin,0,39,2,3,3,10,21
1975,22,05/31/1975,7,TX,Austin,2,35,0,1,5,8,21
1975,23,06/07/1975,7,TX,Austin,2,35,0,3,3,12,17
1975,24,06/14/1975,7,TX,Austin,2,43,7,1,1,9,25
1975,25,06/21/1975,7,TX,Austin,4,33,1,5,1,7,19
1975,26,06/28/1975,7,TX,Austin,4,56,3,1,7,17,28
1975,27,07/05/1975,7,TX,Austin,0,22,2,0,2,1,17
1975,28,07/12/1975,7,TX,Austin,7,53,3,2,3,15,30
1975,29,07/19/1975,7,TX,Austin,1,39,0,0,4,11,24
1975,30,07/26/1975,7,TX,Austin,6,32,1,2,3,8,18
1975,31,08/02/1975,7,TX,Austin,1,38,0,3,4,7,24
1975,32,08/09/1975,7,TX,Austin,1,40,0,3,2,8,27
1975,33,08/16/1975,7,TX,Austin,2,32,0,2,2,7,21
1975,34,08/23/1975,7,TX,Austin,2,36,2,2,2,7,23
1975,35,08/30/1975,7,TX,Austin,2,41,0,0,1,11,29
1975,36,09/06/1975,7,TX,Austin,2,27,1,1,2,6,17
1975,37,09/13/1975,7,TX,Austin,0,30,1,0,5,9,15
1975,38,09/20/1975,7,TX,Austin,2,47,6,2,1,11,27
1975,39,09/27/1975,7,TX,Austin,1,29,1,1,1,9,17
1975,40,10/04/1975,7,TX,Austin,2,33,1,2,2,12,16
1975,41,10/11/1975,7,TX,Austin,3,37,1,2,0,9,25
1975,42,10/18/1975,7,TX,Austin,1,29,1,2,2,7,17
1975,43,10/25/1975,7,TX,Austin,2,34,1,2,0,10,21
1975,44,11/01/1975,7,TX,Austin,0,25,0,2,0,7,16
1975,45,11/08/1975,7,TX,Austin,2,54,3,1,7,9,34
1975,46,11/15/1975,7,TX,Austin,0,50,1,1,7,16,25
1975,47,11/22/1975,7,TX,Austin,1,23,0,0,3,5,15
1975,48,11/29/1975,7,TX,Austin,0,36,4,2,6,7,17
1975,49,12/06/1975,7,TX,Austin,1,23,0,0,6,5,12
1975,50,12/13/1975,7,TX,Austin,3,37,0,3,3,8,23
1975,51,12/20/1975,7,TX,Austin,6,50,1,1,3,8,37
1975,52,12/27/1975,7,TX,Austin,2,28,0,1,0,10,17
1975,53,01/03/1976,7,TX,Austin,5,37,0,6,2,8,21
1976,1,01/10/1976,7,TX,Austin,2,38,4,2,1,10,21
1976,2,01/17/1976,7,TX,Austin,4,50,8,2,2,15,23
1976,3,01/24/1976,7,TX,Austin,4,54,2,3,3,14,32
1976,4,01/31/1976,7,TX,Austin,1,55,1,3,4,12,35
1976,5,02/07/1976,7,TX,Austin,2,50,2,4,7,11,26
1976,6,02/14/1976,7,TX,Austin,2,31,2,0,1,6,22
1976,7,02/21/1976,7,TX,Austin,1,38,1,3,0,4,30
1976,8,02/28/1976,7,TX,Austin,5,53,3,5,6,9,30
1976,9,03/06/1976,7,TX,Austin,5,61,1,1,2,12,45
1976,10,03/13/1976,7,TX,Austin,5,58,1,3,5,12,37
1976,11,03/20/1976,7,TX,Austin,6,44,0,3,1,13,27
1976,12,03/27/1976,7,TX,Austin,5,42,3,1,2,9,27
1976,13,04/03/1976,7,TX,Austin,5,33,0,2,1,11,19
1976,14,04/10/1976,7,TX,Austin,6,63,4,0,7,17,35
1976,15,04/17/1976,7,TX,Austin,6,36,1,4,4,7,20
1976,16,04/24/1976,7,TX,Austin,5,28,1,2,2,5,18
1976,17,05/01/1976,7,TX,Austin,2,31,0,3,2,9,17
1976,18,05/08/1976,7,TX,Austin,3,38,1,2,3,11,21
1976,19,05/15/1976,7,TX,Austin,5,52,2,1,3,12,34
1976,20,05/22/1976,7,TX,Austin,4,41,0,2,1,5,33
1976,21,05/29/1976,7,TX,Austin,2,47,0,0,7,14,26
1976,22,06/05/1976,7,TX,Austin,4,33,1,1,4,9,18
1976,23,06/12/1976,7,TX,Austin,3,38,5,5,2,7,19
1976,24,06/19/1976,7,TX,Austin,1,44,1,3,4,9,27
1976,25,06/26/1976,7,TX,Austin,5,38,2,0,0,14,22
1976,26,07/03/1976,7,TX,Austin,0,35,3,4,1,6,21
1976,27,07/10/1976,7,TX,Austin,1,27,2,0,0,11,14
1976,28,07/17/1976,7,TX,Austin,0,46,1,1,2,9,33
1976,29,07/24/1976,7,TX,Austin,1,38,1,2,2,16,17
1976,30,07/31/1976,7,TX,Austin,0,32,1,1,0,4,26
1976,31,08/07/1976,7,TX,Austin,1,22,4,0,1,4,13
1976,32,08/14/1976,7,TX,Austin,1,41,6,3,2,6,24
1976,33,08/21/1976,7,TX,Austin,2,28,0,3,1,6,18
1976,34,08/28/1976,7,TX,Austin,0,41,0,3,2,11,25
1976,35,09/04/1976,7,TX,Austin,3,47,0,5,5,11,26
1976,36,09/11/1976,7,TX,Austin,1,35,1,2,0,7,25
1976,37,09/18/1976,7,TX,Austin,1,50,2,1,3,15,29
1976,38,09/25/1976,7,TX,Austin,3,53,1,2,3,12,35
1976,39,10/02/1976,7,TX,Austin,1,39,0,2,1,11,25
1976,40,10/09/1976,7,TX,Austin,0,42,1,2,6,5,28
1976,41,10/16/1976,7,TX,Austin,0,33,1,1,4,7,20
1976,42,10/23/1976,7,TX,Austin,2,39,0,3,4,16,16
1976,43,10/30/1976,7,TX,Austin,3,40,1,3,4,10,22
1976,44,11/06/1976,7,TX,Austin,1,45,11,0,2,7,25
1976,45,11/13/1976,7,TX,Austin,2,31,4,2,3,8,14
1976,46,11/20/1976,7,TX,Austin,1,39,2,1,2,5,29
1976,47,11/27/1976,7,TX,Austin,1,19,0,0,2,5,12
1976,48,12/04/1976,7,TX,Austin,3,41,0,4,5,9,23
1976,49,12/11/1976,7,TX,Austin,3,55,2,1,8,18,26
1976,50,12/18/1976,7,TX,Austin,2,43,4,2,1,11,25
1976,51,12/25/1976,7,TX,Austin,0,27,0,0,2,7,18
1976,52,01/01/1977,7,TX,Austin,5,44,0,3,2,12,27
1977,1,01/08/1977,7,TX,Austin,3,37,2,1,3,5,26
1977,2,01/15/1977,7,TX,Austin,0,33,0,2,4,6,21
1977,3,01/22/1977,7,TX,Austin,4,50,2,4,2,8,34
1977,4,01/29/1977,7,TX,Austin,3,50,3,1,1,7,38
1977,5,02/05/1977,7,TX,Austin,2,48,3,2,5,8,30
1977,6,02/12/1977,7,TX,Austin,1,34,1,0,1,8,24
1977,7,02/19/1977,7,TX,Austin,7,51,3,2,2,9,35
1977,8,02/26/1977,7,TX,Austin,1,22,0,1,2,5,14
1977,9,03/05/1977,7,TX,Austin,2,51,2,2,8,13,26
1977,10,03/12/1977,7,TX,Austin,3,52,5,4,1,10,32
1977,11,03/19/1977,7,TX,Austin,2,36,0,3,6,7,20
1977,12,03/26/1977,7,TX,Austin,0,40,0,2,4,8,26
1977,13,04/02/1977,7,TX,Austin,3,47,0,2,6,12,27
1977,14,04/09/1977,7,TX,Austin,8,40,0,0,4,10,26
1977,15,04/16/1977,7,TX,Austin,0,46,0,0,2,15,29
1977,16,04/23/1977,7,TX,Austin,1,46,0,0,1,19,26
1977,17,04/30/1977,7,TX,Austin,6,47,0,2,7,9,29
1977,18,05/07/1977,7,TX,Austin,3,27,0,3,4,6,14
1977,19,05/14/1977,7,TX,Austin,7,71,0,1,6,14,50
1977,20,05/21/1977,7,TX,Austin,1,37,0,3,5,14,15
1977,21,05/28/1977,7,TX,Austin,2,40,4,3,4,7,22
1977,22,06/04/1977,7,TX,Austin,0,39,2,3,4,10,20
1977,23,06/11/1977,7,TX,Austin,1,29,0,3,2,3,21
1977,24,06/18/1977,7,TX,Austin,0,43,1,2,2,12,26
1977,25,06/25/1977,7,TX,Austin,2,52,2,2,4,6,38
1977,26,07/02/1977,7,TX,Austin,1,49,5,2,3,9,30
1977,27,07/09/1977,7,TX,Austin,0,15,1,1,0,4,9
1977,28,07/16/1977,7,TX,Austin,2,61,2,6,6,16,31
1977,29,07/23/1977,7,TX,Austin,3,49,2,2,4,10,31
1977,30,07/30/1977,7,TX,Austin,2,40,2,2,1,7,28
1977,31,08/06/1977,7,TX,Austin,0,28,1,1,5,5,16
1977,32,08/13/1977,7,TX,Austin,3,55,3,3,4,13,32
1977,33,08/20/1977,7,TX,Austin,1,35,1,0,5,6,23
1977,34,08/27/1977,7,TX,Austin,0,11,2,1,1,4,3
1977,35,09/03/1977,7,TX,Austin,11,87,0,4,6,18,59
1977,36,09/10/1977,7,TX,Austin,4,46,0,3,5,9,29
1977,37,09/17/1977,7,TX,Austin,3,35,0,4,1,6,24
1977,38,09/24/1977,7,TX,Austin,2,54,2,4,3,15,30
1977,39,10/01/1977,7,TX,Austin,2,35,0,0,4,10,21
1977,40,10/08/1977,7,TX,Austin,5,39,0,3,4,8,24
1977,41,10/15/1977,7,TX,Austin,2,33,0,2,6,6,19
1977,42,10/22/1977,7,TX,Austin,3,50,1,0,5,17,27
1977,43,10/29/1977,7,TX,Austin,8,54,3,1,2,13,35
1977,44,11/05/1977,7,TX,Austin,3,44,0,3,3,10,28
1977,45,11/12/1977,7,TX,Austin,4,44,3,5,4,4,28
1977,46,11/19/1977,7,TX,Austin,5,47,0,1,4,6,36
1977,47,11/26/1977,7,TX,Austin,1,17,0,2,2,4,9
1977,48,12/03/1977,7,TX,Austin,1,59,2,4,3,22,28
1977,49,12/10/1977,7,TX,Austin,7,39,1,2,1,10,25
1977,50,12/17/1977,7,TX,Austin,4,58,1,3,2,7,45
1977,51,12/24/1977,7,TX,Austin,4,58,0,5,4,16,33
1977,52,12/31/1977,7,TX,Austin,2,20,0,0,3,5,12
1978,1,01/07/1978,7,TX,Austin,0,16,1,0,2,2,11
1978,2,01/14/1978,7,TX,Austin,4,70,2,5,2,18,43
1978,3,01/21/1978,7,TX,Austin,3,48,0,1,3,8,36
1978,4,01/28/1978,7,TX,Austin,9,59,2,3,4,11,39
1978,5,02/04/1978,7,TX,Austin,4,52,8,1,3,4,36
1978,6,02/11/1978,7,TX,Austin,3,59,7,3,4,11,34
1978,7,02/18/1978,7,TX,Austin,1,68,3,4,8,13,40
1978,8,02/25/1978,7,TX,Austin,4,34,1,1,4,8,20
1978,9,03/04/1978,7,TX,Austin,6,77,3,4,4,19,47
1978,10,03/11/1978,7,TX,Austin,4,38,1,3,4,4,26
1978,11,03/18/1978,7,TX,Austin,5,65,3,9,7,13,33
1978,12,03/25/1978,7,TX,Austin,4,40,2,1,2,9,26
1978,13,04/01/1978,7,TX,Austin,2,40,1,4,2,13,20
1978,14,04/08/1978,7,TX,Austin,4,43,3,3,3,11,23
1978,15,04/15/1978,7,TX,Austin,2,44,1,3,1,11,28
1978,16,04/22/1978,7,TX,Austin,2,54,0,3,5,14,32
1978,17,04/29/1978,7,TX,Austin,1,39,0,0,3,9,27
1978,18,05/06/1978,7,TX,Austin,1,33,0,5,2,8,18
1978,19,05/13/1978,7,TX,Austin,2,42,0,4,4,8,26
1978,20,05/20/1978,7,TX,Austin,6,48,0,4,2,8,34
1978,21,05/27/1978,7,TX,Austin,4,41,2,2,3,8,26
1978,22,06/03/1978,7,TX,Austin,2,44,0,5,4,8,27
1978,23,06/10/1978,7,TX,Austin,4,50,2,3,8,11,26
1978,24,06/17/1978,7,TX,Austin,4,29,2,1,4,6,16
1978,25,06/24/1978,7,TX,Austin,6,52,2,2,4,7,37
1978,26,07/01/1978,7,TX,Austin,7,62,2,3,7,15,35
1978,27,07/08/1978,7,TX,Austin,4,32,3,1,2,2,24
1978,28,07/15/1978,7,TX,Austin,0,27,2,2,1,6,16
1978,29,07/22/1978,7,TX,Austin,4,62,0,3,3,13,43
1978,30,07/29/1978,7,TX,Austin,1,29,1,3,4,4,17
1978,31,08/05/1978,7,TX,Austin,1,34,1,2,1,5,25
1978,32,08/12/1978,7,TX,Austin,2,42,0,3,2,10,27
1978,33,08/19/1978,7,TX,Austin,1,57,0,4,3,15,35
1978,34,08/26/1978,7,TX,Austin,1,16,0,3,1,3,9
1978,35,09/02/1978,7,TX,Austin,2,19,0,0,0,6,13
1978,36,09/09/1978,7,TX,Austin,3,49,0,3,5,3,38
1978,37,09/16/1978,7,TX,Austin,3,41,0,2,5,9,25
1978,38,09/23/1978,7,TX,Austin,8,59,2,4,6,11,36
1978,39,09/30/1978,7,TX,Austin,3,43,0,3,3,11,26
1978,40,10/07/1978,7,TX,Austin,2,39,1,1,5,10,22
1978,41,10/14/1978,7,TX,Austin,3,47,3,2,7,5,30
1978,42,10/21/1978,7,TX,Austin,0,47,5,2,4,9,27
1978,43,10/28/1978,7,TX,Austin,2,56,7,6,7,7,29
1978,44,11/04/1978,7,TX,Austin,1,43,0,3,4,6,30
1978,45,11/11/1978,7,TX,Austin,2,44,1,6,1,6,30
1978,46,11/18/1978,7,TX,Austin,7,55,1,5,2,8,39
1978,47,11/25/1978,7,TX,Austin,2,42,2,1,2,9,28
1978,48,12/02/1978,7,TX,Austin,6,60,2,7,4,17,30
1978,49,12/09/1978,7,TX,Austin,4,50,3,2,4,13,28
1978,50,12/16/1978,7,TX,Austin,2,49,3,2,4,11,29
1978,51,12/23/1978,7,TX,Austin,2,40,2,0,4,7,27
1978,52,12/30/1978,7,TX,Austin,4,48,1,2,5,6,34
1979,1,01/06/1979,7,TX,Austin,3,38,3,1,3,5,26
1979,2,01/13/1979,7,TX,Austin,1,55,4,3,5,11,32
1979,3,01/20/1979,7,TX,Austin,4,56,4,1,7,10,34
1979,4,01/27/1979,7,TX,Austin,3,53,2,3,3,12,33
1979,5,02/03/1979,7,TX,Austin,5,67,2,3,4,13,45
1979,6,02/10/1979,7,TX,Austin,9,58,2,2,2,14,38
1979,7,02/17/1979,7,TX,Austin,9,55,0,1,5,13,36
1979,8,02/24/1979,7,TX,Austin,2,39,1,0,3,6,29
1979,9,03/03/1979,7,TX,Austin,0,63,5,2,4,10,42
1979,10,03/10/1979,7,TX,Austin,4,42,2,4,3,5,28
1979,11,03/17/1979,7,TX,Austin,2,67,2,4,6,8,47
1979,12,03/24/1979,7,TX,Austin,3,43,1,3,5,7,27
1979,13,03/31/1979,7,TX,Austin,5,54,2,2,2,8,40
1979,14,04/07/1979,7,TX,Austin,7,54,1,1,5,10,37
1979,15,04/14/1979,7,TX,Austin,3,36,2,3,1,9,21
1979,16,04/21/1979,7,TX,Austin,3,52,0,3,3,14,32
1979,17,04/28/1979,7,TX,Austin,1,34,2,2,2,7,21
1979,18,05/05/1979,7,TX,Austin,1,49,2,2,9,11,25
1979,19,05/12/1979,7,TX,Austin,2,44,0,4,5,6,29
1979,20,05/19/1979,7,TX,Austin,1,34,0,1,3,5,25
1979,21,05/26/1979,7,TX,Austin,1,43,0,1,4,7,31
1979,22,06/02/1979,7,TX,Austin,1,35,2,2,3,11,17
1979,23,06/09/1979,7,TX,Austin,0,32,1,4,1,7,19
1979,24,06/16/1979,7,TX,Austin,4,45,2,3,2,9,29
1979,25,06/23/1979,7,TX,Austin,6,61,0,5,2,10,44
1979,26,06/30/1979,7,TX,Austin,3,51,1,2,5,7,36
1979,27,07/07/1979,7,TX,Austin,3,27,1,1,1,4,20
1979,28,07/14/1979,7,TX,Austin,3,47,2,5,3,9,28
1979,29,07/21/1979,7,TX,Austin,2,58,2,3,3,16,34
1979,30,07/28/1979,7,TX,Austin,0,37,2,1,1,11,22
1979,31,08/04/1979,7,TX,Austin,2,62,2,4,4,7,45
1979,32,08/11/1979,7,TX,Austin,4,35,2,1,4,9,19
1979,33,08/18/1979,7,TX,Austin,2,36,1,1,5,8,21
1979,34,08/25/1979,7,TX,Austin,0,43,2,2,8,6,25
1979,35,09/01/1979,7,TX,Austin,1,43,3,3,1,9,27
1979,36,09/08/1979,7,TX,Austin,2,42,5,1,5,8,23
1979,37,09/15/1979,7,TX,Austin,5,62,0,5,8,12,37
1979,38,09/22/1979,7,TX,Austin,2,29,0,2,4,4,19
1979,39,09/29/1979,7,TX,Austin,0,42,1,2,3,12,24
1979,40,10/06/1979,7,TX,Austin,1,25,1,1,1,4,18
1979,41,10/13/1979,7,TX,Austin,3,40,1,1,2,5,31
1979,42,10/20/1979,7,TX,Austin,1,39,0,1,1,9,28
1979,43,10/27/1979,7,TX,Austin,3,61,0,1,5,14,41
1979,44,11/03/1979,7,TX,Austin,6,39,0,2,2,9,26
1979,45,11/10/1979,7,TX,Austin,2,42,0,3,5,4,30
1979,46,11/17/1979,7,TX,Austin,1,53,2,2,3,12,34
1979,47,11/24/1979,7,TX,Austin,1,62,2,6,2,9,43
1979,48,12/01/1979,7,TX,Austin,7,60,1,3,4,11,41
1979,49,12/08/1979,7,TX,Austin,6,67,0,6,6,13,42
1979,50,12/15/1979,7,TX,Austin,3,47,1,5,1,8,32
1979,51,12/22/1979,7,TX,Austin,4,44,3,2,3,7,29
1979,52,12/29/1979,7,TX,Austin,1,26,1,2,0,5,18
1980,1,01/05/1980,7,TX,Austin,2,33,0,3,2,9,19
1980,2,01/12/1980,7,TX,Austin,2,57,3,3,5,10,36
1980,3,01/19/1980,7,TX,Austin,1,62,2,2,4,7,47
1980,4,01/26/1980,7,TX,Austin,8,68,7,3,4,15,39
1980,5,02/02/1980,7,TX,Austin,4,50,0,2,4,9,35
1980,6,02/09/1980,7,TX,Austin,3,36,2,0,1,9,24
1980,7,02/16/1980,7,TX,Austin,5,56,1,1,3,15,36
1980,8,02/23/1980,7,TX,Austin,4,48,0,1,3,13,31
1980,9,03/01/1980,7,TX,Austin,3,56,3,1,6,15,31
1980,10,03/08/1980,7,TX,Austin,3,48,1,1,2,9,35
1980,11,03/15/1980,7,TX,Austin,6,63,3,1,3,13,43
1980,12,03/22/1980,7,TX,Austin,3,52,0,2,4,6,40
1980,13,03/29/1980,7,TX,Austin,3,72,0,4,6,17,45
1980,14,04/05/1980,7,TX,Austin,2,43,0,0,5,10,28
1980,15,04/12/1980,7,TX,Austin,3,58,0,0,4,13,41
1980,16,04/19/1980,7,TX,Austin,5,56,5,1,7,14,29
1980,17,04/26/1980,7,TX,Austin,3,43,2,1,2,16,22
1980,18,05/03/1980,7,TX,Austin,3,51,0,0,3,6,42
1980,19,05/10/1980,7,TX,Austin,3,51,0,2,6,11,32
1980,20,05/17/1980,7,TX,Austin,1,37,1,5,4,9,18
1980,21,05/24/1980,7,TX,Austin,5,61,0,3,5,18,35
1980,22,05/31/1980,7,TX,Austin,2,29,3,2,1,6,17
1980,23,06/07/1980,7,TX,Austin,6,59,3,4,4,17,31
1980,24,06/14/1980,7,TX,Austin,3,41,2,3,6,8,22
1980,25,06/21/1980,7,TX,Austin,3,37,0,3,3,2,29
1980,26,06/28/1980,7,TX,Austin,2,50,1,4,5,12,28
1980,27,07/05/1980,7,TX,Austin,2,42,0,3,2,5,32
1980,28,07/12/1980,7,TX,Austin,2,34,1,1,6,7,19
1980,29,07/19/1980,7,TX,Austin,1,49,2,5,3,12,27
1980,30,07/26/1980,7,TX,Austin,0,47,1,3,5,12,26
1980,31,08/02/1980,7,TX,Austin,3,59,1,3,6,10,39
1980,32,08/09/1980,7,TX,Austin,4,35,0,1,3,9,22
1980,33,08/16/1980,7,TX,Austin,3,52,3,6,5,10,28
1980,34,08/23/1980,7,TX,Austin,3,36,3,2,0,8,23
1980,35,08/30/1980,7,TX,Austin,1,40,0,2,3,9,26
1980,36,09/06/1980,7,TX,Austin,4,57,3,5,11,11,27
1980,37,09/13/1980,7,TX,Austin,2,44,0,0,3,8,33
1980,38,09/20/1980,7,TX,Austin,4,58,1,2,4,12,39
1980,39,09/27/1980,7,TX,Austin,2,39,4,4,2,12,17
1980,40,10/04/1980,7,TX,Austin,3,42,1,0,3,8,30
1980,41,10/11/1980,7,TX,Austin,0,44,0,2,4,6,32
1980,42,10/18/1980,7,TX,Austin,1,37,4,3,5,6,19
1980,43,10/25/1980,7,TX,Austin,1,40,1,4,4,6,25
1980,44,11/01/1980,7,TX,Austin,4,34,1,5,1,8,19
1980,45,11/08/1980,7,TX,Austin,0,45,1,1,5,7,31
1980,46,11/15/1980,7,TX,Austin,0,29,0,2,0,7,20
1980,47,11/22/1980,7,TX,Austin,4,63,1,1,5,20,36
1980,48,11/29/1980,7,TX,Austin,2,51,1,3,7,8,32
1980,49,12/06/1980,7,TX,Austin,4,69,4,2,5,11,47
1980,50,12/13/1980,7,TX,Austin,4,70,1,5,4,14,46
1980,51,12/20/1980,7,TX,Austin,1,45,2,3,5,12,23
1980,52,12/27/1980,7,TX,Austin,3,48,1,3,4,10,30
1980,53,01/03/1981,7,TX,Austin,1,17,1,1,2,1,12
1981,1,01/10/1981,7,TX,Austin,7,59,1,2,2,14,40
1981,2,01/17/1981,7,TX,Austin,3,67,2,2,4,15,44
1981,3,01/24/1981,7,TX,Austin,3,58,1,2,6,11,38
1981,4,01/31/1981,7,TX,Austin,6,59,0,2,0,12,45
1981,5,02/07/1981,7,TX,Austin,5,58,1,4,5,9,39
1981,6,02/14/1981,7,TX,Austin,7,56,1,4,5,8,38
1981,7,02/21/1981,7,TX,Austin,1,52,4,2,1,12,33
1981,8,02/28/1981,7,TX,Austin,8,53,3,2,8,5,35
1981,9,03/07/1981,7,TX,Austin,4,58,0,0,5,14,39
1981,10,03/14/1981,7,TX,Austin,4,34,1,0,2,5,26
1981,11,03/21/1981,7,TX,Austin,2,55,0,1,6,8,40
1981,12,03/28/1981,7,TX,Austin,2,48,0,0,2,14,32
1981,13,04/04/1981,7,TX,Austin,2,47,1,1,3,10,32
1981,14,04/11/1981,7,TX,Austin,1,56,2,2,3,10,39
1981,15,04/18/1981,7,TX,Austin,2,64,0,4,2,14,44
1981,16,04/25/1981,7,TX,Austin,2,41,1,3,5,5,27
1981,17,05/02/1981,7,TX,Austin,3,28,0,1,2,6,19
1981,18,05/09/1981,7,TX,Austin,1,62,2,3,1,12,44
1981,19,05/16/1981,7,TX,Austin,2,52,0,6,3,11,32
1981,20,05/23/1981,7,TX,Austin,0,43,2,3,5,15,18
1981,21,05/30/1981,7,TX,Austin,5,36,0,1,5,9,21
1981,22,06/06/1981,7,TX,Austin,3,52,0,5,8,14,25
1981,23,06/13/1981,7,TX,Austin,1,35,2,5,4,11,13
1981,24,06/20/1981,7,TX,Austin,7,64,0,1,6,17,40
1981,25,06/27/1981,7,TX,Austin,0,49,2,3,2,10,32
1981,26,07/04/1981,7,TX,Austin,1,29,0,0,0,11,18
1981,27,07/11/1981,7,TX,Austin,0,47,0,0,4,12,31
1981,28,07/18/1981,7,TX,Austin,2,65,4,3,5,10,43
1981,29,07/25/1981,7,TX,Austin,0,49,3,5,2,10,29
1981,30,08/01/1981,7,TX,Austin,1,35,5,0,1,6,23
1981,31,08/08/1981,7,TX,Austin,1,64,1,2,8,15,38
1981,32,08/15/1981,7,TX,Austin,0,34,1,3,1,8,21
1981,33,08/22/1981,7,TX,Austin,3,54,2,2,2,11,37
1981,34,08/29/1981,7,TX,Austin,3,49,1,3,3,8,34
1981,35,09/05/1981,7,TX,Austin,1,34,0,3,3,3,25
1981,36,09/12/1981,7,TX,Austin,5,44,2,4,3,10,25
1981,37,09/19/1981,7,TX,Austin,4,61,1,5,6,11,38
1981,38,09/26/1981,7,TX,Austin,2,71,4,1,4,17,45
1981,39,10/03/1981,7,TX,Austin,1,40,0,2,3,5,30
1981,40,10/10/1981,7,TX,Austin,4,51,7,1,6,14,23
1981,41,10/17/1981,7,TX,Austin,1,54,2,5,3,12,32
1981,42,10/24/1981,7,TX,Austin,6,38,0,1,5,15,17
1981,43,10/31/1981,7,TX,Austin,1,52,0,4,4,12,32
1981,44,11/07/1981,7,TX,Austin,0,39,1,1,3,9,25
1981,45,11/14/1981,7,TX,Austin,2,41,1,4,2,8,26
1981,46,11/21/1981,7,TX,Austin,4,34,2,1,3,6,22
1981,47,11/28/1981,7,TX,Austin,2,53,4,1,5,12,31
1981,48,12/05/1981,7,TX,Austin,2,53,2,2,1,11,37
1981,49,12/12/1981,7,TX,Austin,3,42,3,1,5,10,23
1981,50,12/19/1981,7,TX,Austin,1,60,5,0,4,5,46
1981,51,12/26/1981,7,TX,Austin,4,32,1,1,1,8,21
1981,52,01/02/1982,7,TX,Austin,1,45,2,1,2,8,32
1982,1,01/09/1982,7,TX,Austin,1,42,2,2,2,7,29
1982,2,01/16/1982,7,TX,Austin,3,76,2,3,5,15,51
