"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00116616","PARK FOREST, IL US","1974-02-28","0.00","55","28"
"USC00116616","PARK FOREST, IL US","1974-03-01","0.00","45","24"
"USC00116616","PARK FOREST, IL US","1974-03-02","0.00","69","42"
"USC00116616","PARK FOREST, IL US","1974-03-03","0.00","76","45"
"USC00116616","PARK FOREST, IL US","1974-03-04","0.72","47","37"
"USC00116616","PARK FOREST, IL US","1974-03-05","0.00","56","36"
"USC00116616","PARK FOREST, IL US","1974-03-06","0.20","64","46"
"USC00116616","PARK FOREST, IL US","1974-03-07","0.00","58","42"
"USC00116616","PARK FOREST, IL US","1974-03-08","0.32","59","40"
"USC00116616","PARK FOREST, IL US","1974-03-09","0.12","57","43"
"USC00116616","PARK FOREST, IL US","1974-03-10","0.00","43","33"
"USC00116616","PARK FOREST, IL US","1974-03-11","0.10","43","33"
"USC00116616","PARK FOREST, IL US","1974-03-12","0.00","40","30"
"USC00116616","PARK FOREST, IL US","1974-03-13","0.00","35","25"
"USC00116616","PARK FOREST, IL US","1974-03-14","0.00","45","21"
"USC00116616","PARK FOREST, IL US","1974-03-15","0.04","43","33"
"USC00116616","PARK FOREST, IL US","1974-03-16","0.64","41","28"
"USC00116616","PARK FOREST, IL US","1974-03-17","0.02","35","28"
"USC00116616","PARK FOREST, IL US","1974-03-18","0.12","50","30"
"USC00116616","PARK FOREST, IL US","1974-03-19","0.00","43","28"
"USC00116616","PARK FOREST, IL US","1974-03-20","0.02","36","30"
"USC00116616","PARK FOREST, IL US","1974-03-21","0.10","42","21"
"USC00116616","PARK FOREST, IL US","1974-03-22","0.00","47","21"
"USC00116616","PARK FOREST, IL US","1974-03-23","0.00","32","16"
"USC00116616","PARK FOREST, IL US","1974-03-24","0.00","20","7"
"USC00116616","PARK FOREST, IL US","1974-03-25","0.00","40","10"
"USC00116616","PARK FOREST, IL US","1974-03-26","0.00","49","30"
"USC00116616","PARK FOREST, IL US","1974-03-27","0.00","50","30"
"USC00116616","PARK FOREST, IL US","1974-03-28","0.22","45","30"
"USC00116616","PARK FOREST, IL US","1974-03-29","0.62","55","35"
"USC00116616","PARK FOREST, IL US","1974-03-30","0.32","48","34"
"USC00116616","PARK FOREST, IL US","1974-03-31","0.00","52","31"
"USC00116616","PARK FOREST, IL US","1974-04-01","0.00","75","41"
"USC00116616","PARK FOREST, IL US","1974-04-02","0.00","70","40"
"USC00116616","PARK FOREST, IL US","1974-04-03","1.10","65","45"
"USC00116616","PARK FOREST, IL US","1974-04-04","0.15","56","33"
"USC00116616","PARK FOREST, IL US","1974-04-05","0.06","40","30"
"USC00116616","PARK FOREST, IL US","1974-04-06","0.00","55","26"
"USC00116616","PARK FOREST, IL US","1974-04-07","0.00","53","33"
"USC00116616","PARK FOREST, IL US","1974-04-08","0.00","38","30"
"USC00116616","PARK FOREST, IL US","1974-04-09","0.00","48","24"
"USC00116616","PARK FOREST, IL US","1974-04-10","0.00","60","31"
"USC00116616","PARK FOREST, IL US","1974-04-11","0.73","63","43"
"USC00116616","PARK FOREST, IL US","1974-04-12","0.20","72","52"
"USC00116616","PARK FOREST, IL US","1974-04-13","0.00","71","47"
"USC00116616","PARK FOREST, IL US","1974-04-14","0.35","62","38"
"USC00116616","PARK FOREST, IL US","1974-04-15","0.00","53","35"
"USC00116616","PARK FOREST, IL US","1974-04-16","0.00","54","30"
"USC00116616","PARK FOREST, IL US","1974-04-17","0.00","68","40"
"USC00116616","PARK FOREST, IL US","1974-04-18","0.32","65","40"
"USC00116616","PARK FOREST, IL US","1974-04-19","0.00","57","40"
"USC00116616","PARK FOREST, IL US","1974-04-20","0.00","79","44"
"USC00116616","PARK FOREST, IL US","1974-04-21","0.00","70","59"
"USC00116616","PARK FOREST, IL US","1974-04-22","0.00","60","41"
"USC00116616","PARK FOREST, IL US","1974-04-23","0.00","53","36"
"USC00116616","PARK FOREST, IL US","1974-04-24","0.00","55","29"
"USC00116616","PARK FOREST, IL US","1974-04-25","0.00","63","34"
"USC00116616","PARK FOREST, IL US","1974-04-26","0.00","81","46"
"USC00116616","PARK FOREST, IL US","1974-04-27","0.00","81","57"
"USC00116616","PARK FOREST, IL US","1974-04-28","0.38","75","61"
"USC00116616","PARK FOREST, IL US","1974-04-29","0.42","68","59"
"USC00116616","PARK FOREST, IL US","1974-04-30","0.00","62","50"
"USC00116616","PARK FOREST, IL US","1974-05-01","0.00","63","42"
"USC00116616","PARK FOREST, IL US","1974-05-02","0.05","65","45"
"USC00116616","PARK FOREST, IL US","1974-05-03","0.04","66","42"
"USC00116616","PARK FOREST, IL US","1974-05-04","0.00","64","44"
"USC00116616","PARK FOREST, IL US","1974-05-05","0.00","67","41"
"USC00116616","PARK FOREST, IL US","1974-05-06","0.00","50","35"
"USC00116616","PARK FOREST, IL US","1974-05-07","0.36","56","35"
"USC00116616","PARK FOREST, IL US","1974-05-08","0.82","46","41"
"USC00116616","PARK FOREST, IL US","1974-05-09","0.00","46","39"
"USC00116616","PARK FOREST, IL US","1974-05-10","0.12","60","37"
"USC00116616","PARK FOREST, IL US","1974-05-11","0.32","68","48"
"USC00116616","PARK FOREST, IL US","1974-05-12","0.00","56","44"
"USC00116616","PARK FOREST, IL US","1974-05-13","0.04","64",
"USC00116616","PARK FOREST, IL US","1974-05-14","0.46","67","56"
"USC00116616","PARK FOREST, IL US","1974-05-15","0.00","64","46"
"USC00116616","PARK FOREST, IL US","1974-05-16","0.52","78","46"
"USC00116616","PARK FOREST, IL US","1974-05-17","2.35","64","45"
"USC00116616","PARK FOREST, IL US","1974-05-18","0.03","62","50"
"USC00116616","PARK FOREST, IL US","1974-05-19","0.03","70","52"
"USC00116616","PARK FOREST, IL US","1974-05-20","0.00","80","54"
"USC00116616","PARK FOREST, IL US","1974-05-21","1.10","85","65"
"USC00116616","PARK FOREST, IL US","1974-05-22","0.50","77","62"
"USC00116616","PARK FOREST, IL US","1974-05-23","0.03","74","56"
"USC00116616","PARK FOREST, IL US","1974-05-24","0.00","68","47"
"USC00116616","PARK FOREST, IL US","1974-05-25","0.00","65","46"
"USC00116616","PARK FOREST, IL US","1974-05-26","0.00","68","44"
"USC00116616","PARK FOREST, IL US","1974-05-27","0.00","72","39"
"USC00116616","PARK FOREST, IL US","1974-05-28","0.00","73","56"
"USC00116616","PARK FOREST, IL US","1974-05-29","0.20","79","57"
"USC00116616","PARK FOREST, IL US","1974-05-30","0.00","74","53"
"USC00116616","PARK FOREST, IL US","1974-05-31","0.00","72","51"
"USC00116616","PARK FOREST, IL US","1974-06-01","0.00","76","48"
"USC00116616","PARK FOREST, IL US","1974-06-02","0.05","76","49"
"USC00116616","PARK FOREST, IL US","1974-06-03","0.00","82","51"
"USC00116616","PARK FOREST, IL US","1974-06-04","0.00","85","62"
"USC00116616","PARK FOREST, IL US","1974-06-05","0.35","76","68"
"USC00116616","PARK FOREST, IL US","1974-06-06","4.25","74","64"
"USC00116616","PARK FOREST, IL US","1974-06-07","0.27","77","58"
"USC00116616","PARK FOREST, IL US","1974-06-08","0.65","78","60"
"USC00116616","PARK FOREST, IL US","1974-06-09","0.29","80","65"
"USC00116616","PARK FOREST, IL US","1974-06-10","0.00","65","52"
"USC00116616","PARK FOREST, IL US","1974-06-11","0.00","68","52"
"USC00116616","PARK FOREST, IL US","1974-06-12","0.00","73","48"
"USC00116616","PARK FOREST, IL US","1974-06-13","0.00","80","56"
"USC00116616","PARK FOREST, IL US","1974-06-14","0.35","80","60"
"USC00116616","PARK FOREST, IL US","1974-06-15","0.00","74","56"
"USC00116616","PARK FOREST, IL US","1974-06-16","0.00","64","51"
"USC00116616","PARK FOREST, IL US","1974-06-17","0.04","63","46"
"USC00116616","PARK FOREST, IL US","1974-06-18","0.00","81","54"
"USC00116616","PARK FOREST, IL US","1974-06-19","0.20","80","65"
"USC00116616","PARK FOREST, IL US","1974-06-20","0.30","89","62"
"USC00116616","PARK FOREST, IL US","1974-06-21","0.52","82","65"
"USC00116616","PARK FOREST, IL US","1974-06-22","0.00","68","52"
"USC00116616","PARK FOREST, IL US","1974-06-23","0.00","66","50"
"USC00116616","PARK FOREST, IL US","1974-06-24","0.00","65","50"
"USC00116616","PARK FOREST, IL US","1974-06-25","0.00","70","46"
"USC00116616","PARK FOREST, IL US","1974-06-26","0.00","75","50"
"USC00116616","PARK FOREST, IL US","1974-06-27","0.00","79","45"
"USC00116616","PARK FOREST, IL US","1974-06-28","0.00","79","56"
"USC00116616","PARK FOREST, IL US","1974-06-29","0.00","86","58"
"USC00116616","PARK FOREST, IL US","1974-06-30","0.00","84","68"
"USC00116616","PARK FOREST, IL US","1974-07-01","0.00","91","62"
"USC00116616","PARK FOREST, IL US","1974-07-02","0.22","94","72"
"USC00116616","PARK FOREST, IL US","1974-07-03","0.00","94","75"
"USC00116616","PARK FOREST, IL US","1974-07-04","0.03","84","62"
"USC00116616","PARK FOREST, IL US","1974-07-05","0.00","76","56"
"USC00116616","PARK FOREST, IL US","1974-07-06","0.00","88","58"
"USC00116616","PARK FOREST, IL US","1974-07-07","0.00","93","68"
"USC00116616","PARK FOREST, IL US","1974-07-08","0.00","95","68"
"USC00116616","PARK FOREST, IL US","1974-07-09","2.95","95","70"
"USC00116616","PARK FOREST, IL US","1974-07-10","0.06","86","68"
"USC00116616","PARK FOREST, IL US","1974-07-11","0.02","80","66"
"USC00116616","PARK FOREST, IL US","1974-07-12","0.00","87","62"
"USC00116616","PARK FOREST, IL US","1974-07-13","0.00","97","68"
"USC00116616","PARK FOREST, IL US","1974-07-14","0.14","97","73"
"USC00116616","PARK FOREST, IL US","1974-07-15","0.00","83","65"
"USC00116616","PARK FOREST, IL US","1974-07-16","0.00","83","60"
"USC00116616","PARK FOREST, IL US","1974-07-17","0.00","89","61"
"USC00116616","PARK FOREST, IL US","1974-07-18","0.00","87","70"
"USC00116616","PARK FOREST, IL US","1974-07-19","0.05","93","72"
"USC00116616","PARK FOREST, IL US","1974-07-20","0.00","82","64"
"USC00116616","PARK FOREST, IL US","1974-07-21","0.00","86","58"
"USC00116616","PARK FOREST, IL US","1974-07-22","1.13","71","61"
"USC00116616","PARK FOREST, IL US","1974-07-23","0.00","73","60"
"USC00116616","PARK FOREST, IL US","1974-07-24","0.00","82","55"
"USC00116616","PARK FOREST, IL US","1974-07-25","0.00","83","63"
"USC00116616","PARK FOREST, IL US","1974-07-26","0.00","83","65"
"USC00116616","PARK FOREST, IL US","1974-07-27","0.00","86","69"
"USC00116616","PARK FOREST, IL US","1974-07-28","0.00","88","66"
"USC00116616","PARK FOREST, IL US","1974-07-29","0.00","83","65"
"USC00116616","PARK FOREST, IL US","1974-07-30","0.00","78","56"
"USC00116616","PARK FOREST, IL US","1974-07-31","0.00","80","58"
"USC00116616","PARK FOREST, IL US","1974-08-01","0.17","68","60"
"USC00116616","PARK FOREST, IL US","1974-08-02","0.12","75","60"
"USC00116616","PARK FOREST, IL US","1974-08-03","0.01","74","55"
"USC00116616","PARK FOREST, IL US","1974-08-04","0.00","68","55"
"USC00116616","PARK FOREST, IL US","1974-08-05","0.00","80","51"
"USC00116616","PARK FOREST, IL US","1974-08-06","0.00","81","56"
"USC00116616","PARK FOREST, IL US","1974-08-07","0.01","83","60"
"USC00116616","PARK FOREST, IL US","1974-08-08","0.00","85","62"
"USC00116616","PARK FOREST, IL US","1974-08-09","0.00","85","65"
"USC00116616","PARK FOREST, IL US","1974-08-10","0.47","73","69"
"USC00116616","PARK FOREST, IL US","1974-08-11","0.01","85","65"
"USC00116616","PARK FOREST, IL US","1974-08-12","0.00","85","58"
"USC00116616","PARK FOREST, IL US","1974-08-13","0.00","79","65"
"USC00116616","PARK FOREST, IL US","1974-08-14","0.00","82","62"
"USC00116616","PARK FOREST, IL US","1974-08-15","0.00","86","64"
"USC00116616","PARK FOREST, IL US","1974-08-16","0.00","85","64"
"USC00116616","PARK FOREST, IL US","1974-08-17","0.00","82","62"
"USC00116616","PARK FOREST, IL US","1974-08-18","0.00","86","63"
"USC00116616","PARK FOREST, IL US","1974-08-19","0.00","87","64"
"USC00116616","PARK FOREST, IL US","1974-08-20","0.00","87","67"
"USC00116616","PARK FOREST, IL US","1974-08-21","0.00","89","66"
"USC00116616","PARK FOREST, IL US","1974-08-22","0.00","84","68"
"USC00116616","PARK FOREST, IL US","1974-08-23","0.00","78","61"
"USC00116616","PARK FOREST, IL US","1974-08-24","0.00","78","54"
"USC00116616","PARK FOREST, IL US","1974-08-25","0.00","82","53"
"USC00116616","PARK FOREST, IL US","1974-08-26","0.00","92","64"
"USC00116616","PARK FOREST, IL US","1974-08-27","0.00","77","66"
"USC00116616","PARK FOREST, IL US","1974-08-28","0.00","73","59"
"USC00116616","PARK FOREST, IL US","1974-08-29","0.00","82","52"
"USC00116616","PARK FOREST, IL US","1974-08-30","0.00","83","55"
"USC00116616","PARK FOREST, IL US","1974-08-31","0.00","76","62"
"USC00116616","PARK FOREST, IL US","1974-09-01","0.00","71","56"
"USC00116616","PARK FOREST, IL US","1974-09-02","0.11","62","48"
"USC00116616","PARK FOREST, IL US","1974-09-03","0.00","64","42"
"USC00116616","PARK FOREST, IL US","1974-09-04","0.05","68","44"
"USC00116616","PARK FOREST, IL US","1974-09-05","0.00","75","42"
"USC00116616","PARK FOREST, IL US","1974-09-06","0.00","76","46"
"USC00116616","PARK FOREST, IL US","1974-09-07","0.00","78","53"
"USC00116616","PARK FOREST, IL US","1974-09-08","0.00","82","57"
"USC00116616","PARK FOREST, IL US","1974-09-09","0.00","82","54"
"USC00116616","PARK FOREST, IL US","1974-09-10","0.00","82","68"
"USC00116616","PARK FOREST, IL US","1974-09-11","0.13","83","68"
"USC00116616","PARK FOREST, IL US","1974-09-12","1.25","80","60"
"USC00116616","PARK FOREST, IL US","1974-09-13","0.03","61","44"
"USC00116616","PARK FOREST, IL US","1974-09-14","0.00","67","41"
"USC00116616","PARK FOREST, IL US","1974-09-15","0.00","75","48"
"USC00116616","PARK FOREST, IL US","1974-09-16","0.00","75","50"
"USC00116616","PARK FOREST, IL US","1974-09-17","0.00","81","56"
"USC00116616","PARK FOREST, IL US","1974-09-18","0.00","74","49"
"USC00116616","PARK FOREST, IL US","1974-09-19","0.00","85","60"
"USC00116616","PARK FOREST, IL US","1974-09-20","0.00","64","55"
"USC00116616","PARK FOREST, IL US","1974-09-21","0.00","64","45"
"USC00116616","PARK FOREST, IL US","1974-09-22","0.00","51","35"
"USC00116616","PARK FOREST, IL US","1974-09-23","0.00","60","32"
"USC00116616","PARK FOREST, IL US","1974-09-24","0.00","70","46"
"USC00116616","PARK FOREST, IL US","1974-09-25","0.00","72","48"
"USC00116616","PARK FOREST, IL US","1974-09-26","0.00","80","52"
"USC00116616","PARK FOREST, IL US","1974-09-27","0.00","72","48"
"USC00116616","PARK FOREST, IL US","1974-09-28","0.71","71","58"
"USC00116616","PARK FOREST, IL US","1974-09-29","0.80","62","46"
"USC00116616","PARK FOREST, IL US","1974-09-30","0.00","56","41"
"USC00116616","PARK FOREST, IL US","1974-10-01","0.00","53","33"
"USC00116616","PARK FOREST, IL US","1974-10-02","0.00","55","28"
"USC00116616","PARK FOREST, IL US","1974-10-03","0.00","59","32"
"USC00116616","PARK FOREST, IL US","1974-10-04","0.00","76","42"
"USC00116616","PARK FOREST, IL US","1974-10-05","0.15","74","52"
"USC00116616","PARK FOREST, IL US","1974-10-06","0.02","68","43"
"USC00116616","PARK FOREST, IL US","1974-10-07","0.00","59","33"
"USC00116616","PARK FOREST, IL US","1974-10-08","0.00","65","36"
"USC00116616","PARK FOREST, IL US","1974-10-09","0.00","55","40"
"USC00116616","PARK FOREST, IL US","1974-10-10","0.00","69","39"
"USC00116616","PARK FOREST, IL US","1974-10-11","0.00","74","47"
"USC00116616","PARK FOREST, IL US","1974-10-12","0.00","65","49"
"USC00116616","PARK FOREST, IL US","1974-10-13","0.72","63","47"
"USC00116616","PARK FOREST, IL US","1974-10-14","0.12","63","45"
"USC00116616","PARK FOREST, IL US","1974-10-15","0.00","55","35"
"USC00116616","PARK FOREST, IL US","1974-10-16","0.00","63","37"
"USC00116616","PARK FOREST, IL US","1974-10-17","0.00","66","43"
"USC00116616","PARK FOREST, IL US","1974-10-18","0.00","47","38"
"USC00116616","PARK FOREST, IL US","1974-10-19","0.00","51","32"
"USC00116616","PARK FOREST, IL US","1974-10-20","0.04","44","28"
"USC00116616","PARK FOREST, IL US","1974-10-21","0.00","53","28"
"USC00116616","PARK FOREST, IL US","1974-10-22","0.00","70","38"
"USC00116616","PARK FOREST, IL US","1974-10-23","0.00","63","52"
"USC00116616","PARK FOREST, IL US","1974-10-24","0.00","70","50"
"USC00116616","PARK FOREST, IL US","1974-10-25","0.02","72","46"
"USC00116616","PARK FOREST, IL US","1974-10-26","0.00","64","34"
"USC00116616","PARK FOREST, IL US","1974-10-27","0.00","70","40"
"USC00116616","PARK FOREST, IL US","1974-10-28","0.05","73","49"
"USC00116616","PARK FOREST, IL US","1974-10-29","0.37","63","54"
"USC00116616","PARK FOREST, IL US","1974-10-30","0.00","73","61"
"USC00116616","PARK FOREST, IL US","1974-10-31","0.00","76","63"
"USC00116616","PARK FOREST, IL US","1974-11-01","0.00","72","53"
"USC00116616","PARK FOREST, IL US","1974-11-02","0.00","74","48"
"USC00116616","PARK FOREST, IL US","1974-11-03","0.88","57","43"
"USC00116616","PARK FOREST, IL US","1974-11-04","0.73","46","39"
"USC00116616","PARK FOREST, IL US","1974-11-05","0.11","45","39"
"USC00116616","PARK FOREST, IL US","1974-11-06","0.05","52","34"
"USC00116616","PARK FOREST, IL US","1974-11-07","0.00","54","34"
"USC00116616","PARK FOREST, IL US","1974-11-08","0.00","58","34"
"USC00116616","PARK FOREST, IL US","1974-11-09","0.00","58","32"
"USC00116616","PARK FOREST, IL US","1974-11-10","0.61","50","45"
"USC00116616","PARK FOREST, IL US","1974-11-11","0.15","49","35"
"USC00116616","PARK FOREST, IL US","1974-11-12","0.00","41","32"
"USC00116616","PARK FOREST, IL US","1974-11-13","0.21","35","27"
"USC00116616","PARK FOREST, IL US","1974-11-14","0.21","35","27"
"USC00116616","PARK FOREST, IL US","1974-11-15","0.00","30","26"
"USC00116616","PARK FOREST, IL US","1974-11-16","0.22","43","28"
"USC00116616","PARK FOREST, IL US","1974-11-17","0.00","44","32"
"USC00116616","PARK FOREST, IL US","1974-11-18","0.00","46","31"
"USC00116616","PARK FOREST, IL US","1974-11-19","0.00","51","35"
"USC00116616","PARK FOREST, IL US","1974-11-20","0.00","46","33"
"USC00116616","PARK FOREST, IL US","1974-11-21","0.00","36","30"
"USC00116616","PARK FOREST, IL US","1974-11-22","0.00","46","29"
"USC00116616","PARK FOREST, IL US","1974-11-23","0.03","62","38"
"USC00116616","PARK FOREST, IL US","1974-11-24","0.01","60","33"
"USC00116616","PARK FOREST, IL US","1974-11-25","0.00","35","20"
"USC00116616","PARK FOREST, IL US","1974-11-26","0.00","35","20"
"USC00116616","PARK FOREST, IL US","1974-11-27","0.00","41","27"
"USC00116616","PARK FOREST, IL US","1974-11-28","0.00","35","21"
"USC00116616","PARK FOREST, IL US","1974-11-29","0.00","41","21"
"USC00116616","PARK FOREST, IL US","1974-11-30","0.06","36","30"
"USC00116616","PARK FOREST, IL US","1974-12-01","0.31","35","29"
"USC00116616","PARK FOREST, IL US","1974-12-02","0.00","44","20"
"USC00116616","PARK FOREST, IL US","1974-12-03","0.00","35","21"
"USC00116616","PARK FOREST, IL US","1974-12-04","0.00","34","26"
"USC00116616","PARK FOREST, IL US","1974-12-05","0.00","41","22"
"USC00116616","PARK FOREST, IL US","1974-12-06","0.00","46","29"
"USC00116616","PARK FOREST, IL US","1974-12-07","0.30","39","32"
"USC00116616","PARK FOREST, IL US","1974-12-08","0.01","36","20"
"USC00116616","PARK FOREST, IL US","1974-12-09","0.00","25","12"
"USC00116616","PARK FOREST, IL US","1974-12-10","0.00","40","22"
"USC00116616","PARK FOREST, IL US","1974-12-11","0.21","37","27"
"USC00116616","PARK FOREST, IL US","1974-12-12","0.00","36","30"
"USC00116616","PARK FOREST, IL US","1974-12-13","0.14","40","32"
"USC00116616","PARK FOREST, IL US","1974-12-14","0.00","41","34"
"USC00116616","PARK FOREST, IL US","1974-12-15","0.40","41","34"
"USC00116616","PARK FOREST, IL US","1974-12-16","0.01","36","29"
"USC00116616","PARK FOREST, IL US","1974-12-17","0.00","29","19"
"USC00116616","PARK FOREST, IL US","1974-12-18","0.04","29","19"
"USC00116616","PARK FOREST, IL US","1974-12-19","0.00","31","19"
"USC00116616","PARK FOREST, IL US","1974-12-20","0.33","30","18"
"USC00116616","PARK FOREST, IL US","1974-12-21","0.00","34","18"
"USC00116616","PARK FOREST, IL US","1974-12-22","0.00","41","7"
"USC00116616","PARK FOREST, IL US","1974-12-23","0.08","42","26"
"USC00116616","PARK FOREST, IL US","1974-12-24","0.00",,
"USC00116616","PARK FOREST, IL US","1974-12-25","0.00","22","12"
"USC00116616","PARK FOREST, IL US","1974-12-26","0.00",,"13"
"USC00116616","PARK FOREST, IL US","1974-12-27","0.00","33",
"USC00116616","PARK FOREST, IL US","1974-12-28","0.00","35","31"
"USC00116616","PARK FOREST, IL US","1974-12-29","0.00","36","32"
"USC00116616","PARK FOREST, IL US","1974-12-30","0.00","40","28"
"USC00116616","PARK FOREST, IL US","1974-12-31","0.15","37","32"
"USC00116616","PARK FOREST, IL US","1975-01-01","0.00","34","15"
"USC00116616","PARK FOREST, IL US","1975-01-02","0.12","33","13"
"USC00116616","PARK FOREST, IL US","1975-01-03","0.00","35","28"
"USC00116616","PARK FOREST, IL US","1975-01-04","0.00","32","13"
"USC00116616","PARK FOREST, IL US","1975-01-05","0.00","39","14"
"USC00116616","PARK FOREST, IL US","1975-01-06","0.03","35","31"
"USC00116616","PARK FOREST, IL US","1975-01-07","0.02","42","31"
"USC00116616","PARK FOREST, IL US","1975-01-08","0.04","46","34"
"USC00116616","PARK FOREST, IL US","1975-01-09","0.02","43","32"
"USC00116616","PARK FOREST, IL US","1975-01-10","1.85","58","34"
"USC00116616","PARK FOREST, IL US","1975-01-11","0.00","43","9"
"USC00116616","PARK FOREST, IL US","1975-01-12","0.00","15","3"
"USC00116616","PARK FOREST, IL US","1975-01-13","0.00","13","2"
"USC00116616","PARK FOREST, IL US","1975-01-14","0.00","19","4"
"USC00116616","PARK FOREST, IL US","1975-01-15","0.00","29","14"
"USC00116616","PARK FOREST, IL US","1975-01-16","0.02","25","10"
"USC00116616","PARK FOREST, IL US","1975-01-17","0.03","31","13"
"USC00116616","PARK FOREST, IL US","1975-01-18","0.03","38","26"
"USC00116616","PARK FOREST, IL US","1975-01-19","0.16","30","11"
"USC00116616","PARK FOREST, IL US","1975-01-20","0.00","25","3"
"USC00116616","PARK FOREST, IL US","1975-01-21","0.00","31","25"
"USC00116616","PARK FOREST, IL US","1975-01-22","0.00","33","19"
"USC00116616","PARK FOREST, IL US","1975-01-23","0.00","33","15"
"USC00116616","PARK FOREST, IL US","1975-01-24","0.10","42","29"
"USC00116616","PARK FOREST, IL US","1975-01-25","0.02","40","23"
"USC00116616","PARK FOREST, IL US","1975-01-26","0.00","36","20"
"USC00116616","PARK FOREST, IL US","1975-01-27","0.00","33","23"
"USC00116616","PARK FOREST, IL US","1975-01-28","0.10","37","29"
"USC00116616","PARK FOREST, IL US","1975-01-29","0.05","49","27"
"USC00116616","PARK FOREST, IL US","1975-01-30","0.08","34","22"
"USC00116616","PARK FOREST, IL US","1975-01-31","0.00","35","30"
"USC00116616","PARK FOREST, IL US","1975-02-01","0.00","36","28"
"USC00116616","PARK FOREST, IL US","1975-02-02","0.00","36","23"
"USC00116616","PARK FOREST, IL US","1975-02-03","0.00","37","24"
"USC00116616","PARK FOREST, IL US","1975-02-04","0.00","37","26"
"USC00116616","PARK FOREST, IL US","1975-02-05","0.14","36","28"
"USC00116616","PARK FOREST, IL US","1975-02-06","0.00","29","4"
"USC00116616","PARK FOREST, IL US","1975-02-07","0.00","28","2"
"USC00116616","PARK FOREST, IL US","1975-02-08","0.00","25","4"
"USC00116616","PARK FOREST, IL US","1975-02-09","0.00","5","-5"
"USC00116616","PARK FOREST, IL US","1975-02-10","0.00","23","-5"
"USC00116616","PARK FOREST, IL US","1975-02-11","0.00","35","22"
"USC00116616","PARK FOREST, IL US","1975-02-12","0.00","29","17"
"USC00116616","PARK FOREST, IL US","1975-02-13","0.00","29","7"
"USC00116616","PARK FOREST, IL US","1975-02-14","0.02","29","11"
"USC00116616","PARK FOREST, IL US","1975-02-15","0.56","35","25"
"USC00116616","PARK FOREST, IL US","1975-02-16","0.12","33","30"
"USC00116616","PARK FOREST, IL US","1975-02-17","0.12","35","32"
"USC00116616","PARK FOREST, IL US","1975-02-18","0.00","34","29"
"USC00116616","PARK FOREST, IL US","1975-02-19","0.00","30","23"
"USC00116616","PARK FOREST, IL US","1975-02-20","0.00","41","22"
"USC00116616","PARK FOREST, IL US","1975-02-21","0.00","51","31"
"USC00116616","PARK FOREST, IL US","1975-02-22","0.59","45","32"
"USC00116616","PARK FOREST, IL US","1975-02-23","0.39","36","32"
"USC00116616","PARK FOREST, IL US","1975-02-24","0.14","38","29"
"USC00116616","PARK FOREST, IL US","1975-02-25","0.03","38","26"
"USC00116616","PARK FOREST, IL US","1975-02-26","0.00","34","22"
"USC00116616","PARK FOREST, IL US","1975-02-27","0.00","35","19"
"USC00116616","PARK FOREST, IL US","1975-02-28","0.00","35","20"
"USC00116616","PARK FOREST, IL US","1975-03-01","0.00","29","14"
"USC00116616","PARK FOREST, IL US","1975-03-02","0.00","29","13"
"USC00116616","PARK FOREST, IL US","1975-03-03","0.00","25","15"
"USC00116616","PARK FOREST, IL US","1975-03-04","0.00","37","13"
"USC00116616","PARK FOREST, IL US","1975-03-05","0.00","44","20"
"USC00116616","PARK FOREST, IL US","1975-03-06","0.00","46","28"
"USC00116616","PARK FOREST, IL US","1975-03-07","0.39","37","29"
"USC00116616","PARK FOREST, IL US","1975-03-08","0.00","32","17"
"USC00116616","PARK FOREST, IL US","1975-03-09","0.00","32","13"
"USC00116616","PARK FOREST, IL US","1975-03-10","0.18","35","25"
"USC00116616","PARK FOREST, IL US","1975-03-11","0.10","36","28"
"USC00116616","PARK FOREST, IL US","1975-03-12","0.04","35","22"
"USC00116616","PARK FOREST, IL US","1975-03-13","0.00","36","22"
"USC00116616","PARK FOREST, IL US","1975-03-14","0.00","33","22"
"USC00116616","PARK FOREST, IL US","1975-03-15","0.00","45","19"
"USC00116616","PARK FOREST, IL US","1975-03-16","0.00","47","25"
"USC00116616","PARK FOREST, IL US","1975-03-17","0.00","51","21"
"USC00116616","PARK FOREST, IL US","1975-03-18","0.10","59","40"
"USC00116616","PARK FOREST, IL US","1975-03-19","0.00","56","38"
"USC00116616","PARK FOREST, IL US","1975-03-20","0.00","62","38"
"USC00116616","PARK FOREST, IL US","1975-03-21","0.06","70","41"
"USC00116616","PARK FOREST, IL US","1975-03-22","0.00","57","36"
"USC00116616","PARK FOREST, IL US","1975-03-23","0.00","61","34"
"USC00116616","PARK FOREST, IL US","1975-03-24","0.46","60","27"
"USC00116616","PARK FOREST, IL US","1975-03-25","0.00","32","24"
"USC00116616","PARK FOREST, IL US","1975-03-26","0.00","34","20"
"USC00116616","PARK FOREST, IL US","1975-03-27","0.52","33","27"
"USC00116616","PARK FOREST, IL US","1975-03-28","0.15","35","31"
"USC00116616","PARK FOREST, IL US","1975-03-29","0.00","35","24"
"USC00116616","PARK FOREST, IL US","1975-03-30","0.00","28","21"
"USC00116616","PARK FOREST, IL US","1975-03-31","0.00",,"20"
"USC00116616","PARK FOREST, IL US","1975-04-01","0.00",,"32"
"USC00116616","PARK FOREST, IL US","1975-04-02","1.58",,"27"
