"","MONTH","PRCP","TMAX","TMIN","TAVG","Pneumonia_and_Flu_Deaths","YEAR","month_only"
"116","1971-08",6.85,89.6785714285714,73.2142857142857,81.4464285714286,27,1971,8
"117","1971-09",7.67,86.6071428571428,72.2142857142857,79.4107142857143,13,1971,9
"118","1971-10",2.15,83.8285714285714,66.5428571428571,75.1857142857143,21,1971,10
"119","1971-11",2.24,74,53.5,63.75,15,1971,11
"120","1971-12",5.75,68.25,52.0357142857143,60.1428571428571,34,1971,12
"121","1972-01",2.24,71.5142857142857,51.6,61.5571428571429,58,1972,1
"122","1972-02",3.25,66.4642857142857,45.5357142857143,56,49,1972,2
"123","1972-03",1.3,76.4285714285714,55.5357142857143,65.9821428571428,37,1972,3
"124","1972-04",6.98,81.8857142857143,61.6857142857143,71.7857142857143,23,1972,4
"125","1972-05",7.62,83.8571428571428,66.3928571428572,75.125,18,1972,5
"126","1972-06",5.92,89.6071428571429,71.8928571428571,80.75,17,1972,6
"127","1972-07",4.64,90.8857142857143,74.6,82.7428571428571,21,1972,7
"128","1972-08",2.99,92.0357142857143,73.8928571428571,82.9642857142857,15,1972,8
"129","1972-09",7.14,90.8571428571429,74.0571428571429,82.4571428571429,30,1972,9
"130","1972-10",1.48,80.8928571428571,61.75,71.3214285714286,18,1972,10
"131","1972-11",8.6,67.4642857142857,51.9642857142857,59.7142857142857,20,1972,11
"132","1972-12",1.22,65.5428571428571,43.3142857142857,54.4285714285714,27,1972,12
"133","1973-01",4.42,58.6071428571428,41.0357142857143,49.8214285714286,42,1973,1
"134","1973-02",3.61,62.5,41.7857142857143,52.1428571428572,47,1973,2
"135","1973-03",4.59,74.8,55.4857142857143,65.1428571428571,37,1973,3
"136","1973-04",10.49,74.5357142857143,57.3214285714286,65.9285714285714,24,1973,4
"137","1973-05",3.6,83.6785714285714,64.9285714285714,74.3035714285714,24,1973,5
"138","1973-06",14.71,88.4857142857143,72.2857142857143,80.3857142857143,23,1973,6
"139","1973-07",9.38,92.3571428571429,75.1785714285714,83.7678571428572,16,1973,7
"140","1973-08",3.01,89.6785714285714,74.5,82.0892857142857,13,1973,8
"141","1973-09",10.67,87.6285714285714,72.8857142857143,80.2571428571429,22,1973,9
"142","1973-10",11.11,84.3214285714286,66.4285714285714,75.375,29,1973,10
"143","1973-11",1.74,80.1071428571429,59.6071428571429,69.8571428571428,19,1973,11
"144","1973-12",3.26,68.6857142857143,45.4571428571429,57.0714285714286,32,1973,12
"145","1974-01",4.64,64.8928571428571,48.8571428571428,56.875,26,1974,1
"146","1974-02",1.55,71.3214285714286,47.6428571428572,59.4821428571428,24,1974,2
"147","1974-03",4.54,74.7142857142857,56.7428571428571,65.7285714285714,32,1974,3
"148","1974-04",2.61,78.9285714285714,60,69.4642857142857,34,1974,4
"149","1974-05",5.4,85.3571428571428,68.7857142857143,77.0714285714286,31,1974,5
"150","1974-06",4.59,89.9428571428571,72.1142857142857,81.0285714285714,26,1974,6
"151","1974-07",4.46,92.5714285714286,73.4642857142857,83.0178571428572,16,1974,7
"152","1974-08",9.37,91.4857142857143,74.6571428571429,83.0714285714286,22,1974,8
"153","1974-09",4.48,84.9642857142857,68.5,76.7321428571429,13,1974,9
"154","1974-10",0.75,82.8214285714286,61.6071428571429,72.2142857142858,13,1974,10
"155","1974-11",12.39,73.0571428571429,55.1714285714286,64.1142857142857,19,1974,11
"156","1974-12",2.99,64.7142857142857,44.75,54.7321428571429,26,1974,12
"157","1975-01",3.68,66.7142857142857,46.5714285714286,56.6428571428571,32,1975,1
"158","1975-02",1.02,70.3571428571428,51.1785714285715,60.7678571428572,55,1975,2
"159","1975-03",2.33,72.8571428571429,52.6285714285714,62.7428571428572,27,1975,3
"160","1975-04",3.99,75.0714285714286,59,67.0357142857143,27,1975,4
"161","1975-05",7.81,84.9142857142857,69.0285714285714,76.9714285714286,17,1975,5
"162","1975-06",9.26,89.7142857142857,73,81.3571428571428,25,1975,6
"163","1975-07",2.25,91.4285714285714,73.7142857142857,82.5714285714286,19,1975,7
"164","1975-08",8.86,91.0285714285714,73.9142857142857,82.4714285714286,22,1975,8
"165","1975-09",0.64,87.6607142857143,69.1369047619048,78.3988095238095,22,1975,9
"166","1975-10",6.03,83.8214285714286,59.3928571428571,71.6071428571429,19,1975,10
"167","1975-11",1.62,74.4571428571429,52.8,63.6285714285714,21,1975,11
"168","1975-12",1.61,64.5,44.4285714285714,54.4642857142857,27,1975,12
"169","1976-01",2.27,64.0571428571429,41.0857142857143,52.5714285714286,36,1976,1
"170","1976-02",0.43,73.3928571428572,49.2142857142857,61.3035714285714,31,1976,2
"171","1976-03",3.24,72.1785714285714,56.1785714285714,64.1785714285714,74,1976,3
"172","1976-04",2.18,78.4642857142857,60.0357142857143,69.25,22,1976,4
"173","1976-05",4.05,81.9428571428571,61.5428571428571,71.7428571428571,25,1976,5
"174","1976-06",15.88,87.4642857142857,70.0714285714286,78.7678571428572,18,1976,6
"175","1976-07",11.27,89.8857142857143,74.3714285714286,82.1285714285714,19,1976,7
"176","1976-08",3.77,93.2857142857143,72.8214285714286,83.0535714285714,22,1976,8
"177","1976-09",4.37,88.6428571428571,71.0357142857143,79.8392857142857,17,1976,9
"178","1976-10",7.88,73.8857142857143,54.8,64.3428571428571,18,1976,10
"179","1976-11",5.86,64.8571428571428,46.6428571428572,55.75,12,1976,11
"180","1976-12",8.63,58.0357142857143,40.3214285714286,49.1785714285714,18,1976,12
"181","1977-01",1.89,55.7428571428572,36.2571428571429,46,28,1977,1
"182","1977-02",4.46,64.4285714285714,44.6071428571428,54.5178571428572,22,1977,2
"183","1977-03",1.71,71.2857142857143,51.2142857142857,61.25,26,1977,3
"184","1977-04",6.27,78.3142857142857,57.6,67.9571428571428,15,1977,4
"185","1977-05",1.98,85.4285714285714,66.6428571428571,76.0357142857143,10,1977,5
"186","1977-06",3.99,92.1428571428572,72.9642857142857,82.5535714285714,12,1977,6
"187","1977-07",3.74,93.6571428571429,74.6,84.1285714285714,13,1977,7
"188","1977-08",2.63,93.4285714285714,76.8214285714286,85.125,16,1977,8
"189","1977-09",5.6,90.8214285714286,72.9642857142857,81.8928571428572,14,1977,9
"190","1977-10",1.16,84.5428571428571,62.7142857142857,73.6285714285714,11,1977,10
"191","1977-11",4.22,74.9642857142857,54.2142857142857,64.5892857142857,13,1977,11
"192","1977-12",4.14,66.7714285714286,46,56.3857142857143,14,1977,12
"193","1978-01",7.17,50.8928571428571,36.5,43.6964285714286,18,1978,1
"194","1978-02",4.21,52.2857142857143,35.7857142857143,44.0357142857143,31,1978,2
"195","1978-03",0.87,70.0714285714286,47.2857142857143,58.6785714285714,32,1978,3
"196","1978-04",0.91,77.8,56.3142857142857,67.0571428571429,17,1978,4
"197","1978-05",0.31,87.6428571428571,66.75,77.1964285714286,17,1978,5
"198","1978-06",6.18,90.5714285714286,71.7857142857143,81.1785714285714,12,1978,6
"199","1978-07",3.23,93.5142857142857,74.7142857142857,84.1142857142857,12,1978,7
"200","1978-08",2.24,93.5714285714286,74.4642857142857,84.0178571428571,10,1978,8
"201","1978-09",9.24,87.5142857142857,72.2285714285714,79.8714285714286,26,1978,9
"202","1978-10",0,82.3928571428571,58.5,70.4464285714286,10,1978,10
"203","1978-11",4.12,76.5714285714286,57,66.7857142857143,18,1978,11
"204","1978-12",5.77,64.5142857142857,44.0285714285714,54.2714285714286,26,1978,12
"205","1979-01",5.52,53.9642857142857,36.5714285714286,45.2678571428572,16,1979,1
"206","1979-02",4.77,57.9285714285714,41.3214285714286,49.625,38,1979,2
"207","1979-03",7.93,72.2,51.5142857142857,61.8571428571428,34,1979,3
"208","1979-04",4.79,78,61.7857142857143,69.8928571428571,26,1979,4
"209","1979-05",4.01,81.7857142857143,62.75,72.2678571428572,26,1979,5
"210","1979-06",8.81,88.5142857142857,71.0857142857143,79.8,30,1979,6
"211","1979-07",17.26,89.5714285714286,74.7142857142857,82.1428571428572,16,1979,7
"212","1979-08",3.01,90.8214285714286,73.9642857142857,82.3928571428572,19,1979,8
"213","1979-09",17.48,86.0857142857143,69.9428571428571,78.0142857142857,20,1979,9
"214","1979-10",1.01,84.3928571428571,60.1071428571429,72.25,8,1979,10
"215","1979-11",6.27,71.8214285714286,48.6428571428572,60.2321428571429,15,1979,11
"216","1979-12",2.38,64.8,42.3714285714286,53.5857142857143,32,1979,12
"217","1980-01",7.34,64.1428571428572,46.75,55.4464285714286,12,1980,1
"218","1980-02",1.83,61.2142857142857,43.4285714285714,52.3214285714286,23,1980,2
"219","1980-03",4.51,70.7428571428571,51.7714285714286,61.2571428571429,20,1980,3
"220","1980-04",2.22,76.6785714285714,55,65.8392857142857,30,1980,4
"221","1980-05",4.68,84.8571428571428,67,75.9285714285714,32,1980,5
"222","1980-06",1.87,92.8928571428571,73.2142857142857,83.0535714285714,17,1980,6
"223","1980-07",1.06,97.1428571428571,76.2142857142857,86.6785714285714,12,1980,7
"224","1980-08",2.16,93.4571428571428,75.2,84.3285714285714,22,1980,8
"225","1980-09",6.5,91.3928571428571,74.1428571428572,82.7678571428572,27,1980,9
"226","1980-10",2.67,82.1071428571428,60.25,71.1785714285714,13,1980,10
"227","1980-11",3.03,68.6571428571428,47.6857142857143,58.1714285714286,16,1980,11
"228","1980-12",1.83,64.9642857142857,45.4285714285714,55.1964285714286,23,1980,12
"229","1981-01",3.56,61.7714285714286,39.6,50.6857142857143,19,1981,1
"230","1981-02",3.18,64.0714285714286,44.1785714285714,54.125,45,1981,2
"231","1981-03",1.29,70.4642857142857,51.25,60.8571428571428,23,1981,3
"232","1981-04",2.12,81.25,62.7142857142857,71.9821428571428,22,1981,4
"233","1981-05",11.13,83.7428571428571,66.3714285714286,75.0571428571429,30,1981,5
"234","1981-06",14.51,88.6071428571428,74.1785714285714,81.3928571428571,15,1981,6
"235","1981-07",5.74,91.8571428571429,74.7142857142857,83.2857142857143,12,1981,7
"236","1981-08",12.03,91.9714285714286,75.1142857142857,83.5428571428571,19,1981,8
"237","1981-09",10.61,87.0357142857143,69.9285714285714,78.4821428571428,19,1981,9
"238","1981-10",12.52,81.6285714285714,64.3428571428571,72.9857142857143,13,1981,10
"239","1981-11",0.95,74.6785714285714,53.75,64.2142857142857,14,1981,11
"240","1981-12",2.62,65.6785714285714,46.1785714285714,55.9285714285714,10,1981,12
"241","1982-01",4.11,63.8285714285714,43.8285714285714,53.8285714285714,20,1982,1
"242","1982-02",3.66,61.1428571428572,43.8928571428572,52.5178571428572,35,1982,2
"243","1982-03",2.28,72.6071428571429,55.1071428571428,63.8571428571428,20,1982,3
"244","1982-04",3.58,74.2142857142857,58.6071428571428,66.4107142857143,27,1982,4
"245","1982-05",6.53,82.4285714285714,65.5142857142857,73.9714285714286,26,1982,5
"246","1982-06",6.29,91.6785714285714,72,81.8392857142857,18,1982,6
"247","1982-07",1.51,92.9428571428572,74.4571428571428,83.7,39,1982,7
"248","1982-08",4.76,93.4642857142857,75.2857142857143,84.375,13,1982,8
"249","1982-09",1.89,90.7857142857143,72.75,81.7678571428572,26,1982,9
"250","1982-10",1.7,81.2571428571429,62.1142857142857,71.6857142857143,49,1982,10
"251","1982-11",6.11,71.7142857142857,53.8928571428572,62.8035714285714,13,1982,11
"252","1982-12",4.81,68.7857142857143,49.3214285714286,59.0535714285715,30,1982,12
"253","1983-01",2.99,58.6857142857143,41.9714285714286,50.3285714285714,30,1983,1
"254","1983-02",6.64,62.6785714285714,45.9285714285714,54.3035714285714,51,1983,2
"255","1983-03",3.67,69.25,48.1785714285714,58.7142857142857,53,1983,3
"256","1983-04",0.41,74.0285714285714,55.2571428571429,64.6428571428571,38,1983,4
"257","1983-05",5.5,82.3571428571429,64.9642857142857,73.6607142857143,23,1983,5
"258","1983-06",3.84,87.3571428571428,69.8571428571429,78.6071428571428,19,1983,6
"259","1983-07",7.79,90.7714285714286,74.4571428571429,82.6142857142857,46,1983,7
"260","1983-08",11.87,90.1428571428572,75.0714285714286,82.6071428571429,20,1983,8
"261","1983-09",9,86.6071428571428,71.1071428571429,78.8571428571428,18,1983,9
"262","1983-10",2.53,81.8571428571429,63.0571428571429,72.4571428571429,42,1983,10
"263","1983-11",3.79,74.7142857142857,56.9285714285714,65.8214285714286,20,1983,11
"264","1983-12",3.98,56.4,39.0285714285715,47.7142857142857,19,1983,12
"265","1984-01",3.98,55.8571428571428,40.1428571428572,48,47,1984,1
"266","1984-02",2.86,67.0357142857143,46.9642857142857,57,51,1984,2
"267","1984-03",2.39,70.8285714285714,52.5142857142857,61.6714285714286,66,1984,3
"268","1984-04",0.13,80.3571428571428,58.6428571428571,69.5,34,1984,4
"269","1984-05",2.39,85.8571428571429,67.8571428571429,76.8571428571429,28,1984,5
"270","1984-06",3.03,87.7142857142857,70.1142857142857,78.9142857142857,28,1984,6
"271","1984-07",4.82,91.8571428571429,73.3214285714286,82.5892857142857,18,1984,7
"272","1984-08",7.64,90.3571428571429,73.3214285714286,81.8392857142857,12,1984,8
"273","1984-09",5.39,86.7142857142857,70.6571428571429,78.6857142857143,32,1984,9
"274","1984-10",10.84,81.4642857142857,66.5714285714286,74.0178571428572,29,1984,10
"275","1984-11",2.65,73.3571428571428,54.8928571428572,64.125,22,1984,11
"276","1984-12",2.51,72.2571428571429,55.4285714285714,63.8428571428571,27,1984,12
"277","1985-01",2.78,57.1785714285714,39.5357142857143,48.3571428571428,38,1985,1
"278","1985-02",5.74,60.6785714285714,43.2142857142857,51.9464285714286,63,1985,2
"279","1985-03",7.16,72.5142857142857,58.6571428571429,65.5857142857143,68,1985,3
"280","1985-04",0.87,79.0357142857143,61.7857142857143,70.4107142857143,47,1985,4
"281","1985-05",1.52,84.8928571428571,69.0357142857143,76.9642857142857,32,1985,5
"282","1985-06",4.86,89.6285714285714,73.6571428571429,81.6428571428571,36,1985,6
"283","1985-07",3.47,89.2142857142857,72.75,80.9821428571428,25,1985,7
"284","1985-08",2.37,92.3142857142857,74.0857142857143,83.2,32,1985,8
"285","1985-09",2.99,88.5,73.1428571428572,80.8214285714285,27,1985,9
"286","1985-10",4.86,81.75,67.4642857142858,74.6071428571428,21,1985,10
"287","1985-11",9.36,73.8,59.8285714285714,66.8142857142857,33,1985,11
"288","1985-12",2.65,60.9285714285714,43.1785714285714,52.0535714285714,22,1985,12
"289","1986-01",1.11,65.3214285714286,46.6071428571429,55.9642857142857,18,1986,1
"290","1986-02",2.71,68.7142857142857,51.7142857142857,60.2142857142857,28,1986,2
"291","1986-03",1.5,75.2857142857143,53.8,64.5428571428571,84,1986,3
"292","1986-04",1.08,79.2857142857143,62,70.6428571428572,48,1986,4
"293","1986-05",3.9,83.3714285714286,68.3142857142857,75.8428571428571,42,1986,5
"294","1986-06",10.1,88.7142857142857,74.1071428571428,81.4107142857143,20,1986,6
"295","1986-07",0.23,93.6428571428572,75.5357142857143,84.5892857142857,26,1986,7
"296","1986-08",4.75,92.4857142857143,75.2285714285714,83.8571428571429,37,1986,8
"297","1986-09",6.34,88.3214285714286,75.6428571428572,81.9821428571428,28,1986,9
"298","1986-10",5.98,79.5357142857143,65.5,72.5178571428572,30,1986,10
"299","1986-11",9.48,71.2285714285714,57.2285714285714,64.2285714285714,38,1986,11
"300","1986-12",6.64,60.1071428571428,47.3214285714286,53.7142857142857,28,1986,12
"301","1987-01",2.82,60.1714285714286,43.7142857142857,51.9428571428571,70,1987,1
"302","1987-02",4.45,64.5,49.1785714285714,56.8392857142857,39,1987,2
"303","1987-03",0.41,71.8214285714286,51.6071428571429,61.7142857142857,39,1987,3
"304","1987-04",0.06,77.8928571428572,52.2857142857143,65.0892857142857,22,1987,4
"305","1987-05",6.16,84.6857142857143,68.3714285714286,76.5285714285714,45,1987,5
"306","1987-06",7.59,88.3571428571428,74.4285714285714,81.3928571428571,22,1987,6
"307","1987-07",10.37,90.3214285714286,76.0714285714286,83.1964285714286,19,1987,7
"308","1987-08",1.16,94.3428571428571,76.7142857142857,85.5285714285714,41,1987,8
"309","1987-09",3.42,88.5,70.9285714285714,79.7142857142857,36,1987,9
"310","1987-10",1.23,79.9142857142857,60.5714285714286,70.2428571428571,26,1987,10
"311","1987-11",3.06,71.8214285714286,52.4642857142857,62.1428571428572,26,1987,11
"312","1987-12",2.85,66.7857142857143,49.5714285714286,58.1785714285714,41,1987,12
"313","1988-01",1.66,56.6857142857143,39.9428571428571,48.3142857142857,51,1988,1
"314","1988-02",0.63,63.0357142857143,45.5357142857143,54.2857142857143,90,1988,2
"315","1988-03",3.41,70.9642857142857,51.7142857142857,61.3392857142857,42,1988,3
"316","1988-04",3.81,77.4,58.3142857142857,67.8571428571428,52,1988,4
"317","1988-05",0.43,83.6428571428572,63.9642857142858,73.8035714285714,26,1988,5
"318","1988-06",2.58,88.1785714285714,70.6785714285714,79.4285714285714,35,1988,6
"319","1988-07",3.92,90.8571428571429,75.0571428571429,82.9571428571428,41,1988,7
"320","1988-08",1.15,93.6071428571429,76.6785714285714,85.1428571428572,32,1988,8
"321","1988-09",3.06,88.9642857142857,73.1785714285714,81.0714285714286,22,1988,9
"322","1988-10",3.3,82.8285714285714,64.2285714285714,73.5285714285714,49,1988,10
"323","1988-11",2.05,76.9642857142857,58.8214285714286,67.8928571428572,27,1988,11
"324","1988-12",1.17,66.3428571428571,47.2571428571429,56.8,80,1988,12
"325","1989-01",5.44,66.25,49.7142857142857,57.9821428571428,30,1989,1
"326","1989-02",1.51,60.25,46.3571428571429,53.3035714285714,42,1989,2
"327","1989-03",1.7,68.9642857142857,49.7142857142857,59.3392857142857,46,1989,3
"328","1989-04",1.33,78.1714285714286,61.2,69.6857142857143,45,1989,4
"329","1989-05",6.68,84.9285714285714,69.3928571428572,77.1607142857143,29,1989,5
"330","1989-06",8.99,88.3928571428572,73.0357142857143,80.7142857142857,25,1989,6
"331","1989-07",10.55,87.9428571428571,75.1714285714286,81.5571428571429,19,1989,7
"332","1989-08",9.94,88.9285714285714,74.3571428571429,81.6428571428572,23,1989,8
"333","1989-09",0.65,87.7714285714286,71.3142857142857,79.5428571428571,27,1989,9
"334","1989-10",0.16,82.25,61.3571428571428,71.8035714285714,18,1989,10
"335","1989-11",4.93,73.5,56.4642857142857,64.9821428571428,21,1989,11
"336","1989-12",1.26,57.7428571428571,38.5142857142857,48.1285714285714,78,1989,12
"337","1990-01",2.68,65.7142857142857,52.0357142857143,58.875,72,1990,1
