Year,WEEK,Week Ending Date,REGION,State,City,Pneumonia and Influenza Deaths,All Deaths,<1 year (all cause deaths),1-24 years (all cause deaths),25-44 years,45-64 years (all cause deaths),65+ years (all cause deaths)
2002,27,07/06/2002,7,TX,San Antonio,8,152,2,8,8,38,96
2002,28,07/13/2002,7,TX,San Antonio,13,216,2,10,19,38,147
2002,29,07/20/2002,7,TX,San Antonio,16,225,2,5,20,51,147
2002,30,07/27/2002,7,TX,San Antonio,18,239,5,6,14,39,175
2002,31,08/03/2002,7,TX,San Antonio,15,189,5,5,12,41,126
2002,32,08/10/2002,7,TX,San Antonio,10,236,8,7,19,53,149
2002,33,08/17/2002,7,TX,San Antonio,8,207,6,3,19,36,143
2002,34,08/24/2002,7,TX,San Antonio,11,226,4,9,15,51,147
2002,35,08/31/2002,7,TX,San Antonio,11,202,5,6,8,36,146
2002,36,09/07/2002,7,TX,San Antonio,14,179,8,2,11,35,122
2002,37,09/14/2002,7,TX,San Antonio,7,188,0,10,16,39,122
2002,38,09/21/2002,7,TX,San Antonio,15,234,9,6,13,52,154
2002,39,09/28/2002,7,TX,San Antonio,15,237,5,6,23,40,163
2002,40,10/05/2002,7,TX,San Antonio,17,192,2,6,9,33,141
2002,41,10/12/2002,7,TX,San Antonio,12,203,5,5,14,34,145
2002,42,10/19/2002,7,TX,San Antonio,14,235,8,11,15,47,154
2002,43,10/26/2002,7,TX,San Antonio,15,210,7,3,10,43,147
2002,44,11/02/2002,7,TX,San Antonio,11,194,2,8,14,34,135
2002,45,11/09/2002,7,TX,San Antonio,19,200,4,3,20,41,132
2002,46,11/16/2002,7,TX,San Antonio,16,275,2,5,25,66,177
2002,47,11/23/2002,7,TX,San Antonio,8,207,4,5,16,32,150
2002,48,11/30/2002,7,TX,San Antonio,11,204,9,11,18,43,123
2002,49,12/07/2002,7,TX,San Antonio,12,177,2,2,9,36,128
2002,50,12/14/2002,7,TX,San Antonio,18,296,3,8,29,58,198
2002,51,12/21/2002,7,TX,San Antonio,30,311,10,9,17,54,221
2002,52,12/28/2002,7,TX,San Antonio,5,82,1,2,2,21,55
2003,1,01/04/2003,7,TX,San Antonio,23,260,7,6,13,48,186
2003,2,01/11/2003,7,TX,San Antonio,22,248,4,3,22,41,178
2003,3,01/18/2003,7,TX,San Antonio,28,393,6,8,24,75,280
2003,4,01/25/2003,7,TX,San Antonio,10,165,4,3,14,28,116
2003,5,02/01/2003,7,TX,San Antonio,28,284,7,1,24,63,189
2003,6,02/08/2003,7,TX,San Antonio,30,290,7,4,22,59,198
2003,7,02/15/2003,7,TX,San Antonio,25,228,6,1,8,42,171
2003,8,02/22/2003,7,TX,San Antonio,20,345,7,8,23,79,227
2003,9,03/01/2003,7,TX,San Antonio,23,268,6,6,17,52,187
2003,10,03/08/2003,7,TX,San Antonio,13,202,3,4,17,36,142
2003,11,03/15/2003,7,TX,San Antonio,31,333,3,5,18,58,249
2003,12,03/22/2003,7,TX,San Antonio,23,218,8,2,14,53,141
2003,13,03/29/2003,7,TX,San Antonio,13,251,3,6,25,60,157
2003,14,04/05/2003,7,TX,San Antonio,20,254,6,3,12,65,168
2003,15,04/12/2003,7,TX,San Antonio,19,230,4,5,19,54,148
2003,16,04/19/2003,7,TX,San Antonio,13,228,4,4,14,48,158
2003,17,04/26/2003,7,TX,San Antonio,16,177,3,7,7,40,120
2003,18,05/03/2003,7,TX,San Antonio,28,393,6,8,24,75,280
2003,19,05/10/2003,7,TX,San Antonio,14,235,9,3,10,52,161
2003,20,05/17/2003,7,TX,San Antonio,11,216,8,7,11,43,147
2003,21,05/24/2003,7,TX,San Antonio,14,171,4,5,13,31,118
2003,22,05/31/2003,7,TX,San Antonio,10,214,8,6,15,44,141
2003,23,06/07/2003,7,TX,San Antonio,13,242,4,5,10,54,169
2003,24,06/14/2003,7,TX,San Antonio,11,189,1,4,8,52,124
2003,25,06/21/2003,7,TX,San Antonio,16,238,4,4,20,47,163
2003,26,06/28/2003,7,TX,San Antonio,10,259,7,7,23,48,174
2003,27,07/05/2003,7,TX,San Antonio,15,226,4,13,14,48,147
2003,28,07/12/2003,7,TX,San Antonio,6,161,5,3,14,25,114
2003,29,07/19/2003,7,TX,San Antonio,18,268,8,6,15,59,180
2003,30,07/26/2003,7,TX,San Antonio,22,277,2,5,24,45,201
2003,31,08/02/2003,7,TX,San Antonio,7,175,7,5,8,33,122
2003,32,08/09/2003,7,TX,San Antonio,24,227,3,13,11,55,145
2003,33,08/16/2003,7,TX,San Antonio,7,157,3,5,13,26,110
2003,34,08/23/2003,7,TX,San Antonio,17,175,7,3,10,41,114
2003,35,08/30/2003,7,TX,San Antonio,13,212,3,4,10,43,152
2003,36,09/06/2003,7,TX,San Antonio,11,174,2,6,13,40,113
2003,37,09/13/2003,7,TX,San Antonio,8,212,4,7,19,46,136
2003,38,09/20/2003,7,TX,San Antonio,25,239,2,7,17,51,162
2003,39,09/27/2003,7,TX,San Antonio,11,194,7,9,17,40,121
2003,40,10/04/2003,7,TX,San Antonio,11,199,4,2,15,39,139
2003,41,10/11/2003,7,TX,San Antonio,12,198,10,4,8,34,141
2003,42,10/18/2003,7,TX,San Antonio,17,238,0,6,12,46,174
2003,43,10/25/2003,7,TX,San Antonio,11,249,3,6,19,56,164
2003,44,11/01/2003,7,TX,San Antonio,14,227,3,4,13,47,160
2003,45,11/08/2003,7,TX,San Antonio,8,157,4,4,13,30,106
2003,46,11/15/2003,7,TX,San Antonio,14,209,4,6,13,41,145
2003,47,11/22/2003,7,TX,San Antonio,13,231,3,8,15,41,164
2003,48,11/29/2003,7,TX,San Antonio,8,174,4,7,14,36,113
2003,49,12/06/2003,7,TX,San Antonio,13,194,6,3,20,36,129
2003,50,12/13/2003,7,TX,San Antonio,21,283,4,8,18,62,191
2003,51,12/20/2003,7,TX,San Antonio,22,229,10,4,15,39,161
2003,52,12/27/2003,7,TX,San Antonio,17,210,2,3,13,45,147
2003,53,01/03/2004,7,TX,San Antonio,13,166,1,6,3,32,124
2004,1,01/10/2004,7,TX,San Antonio,23,242,0,13,17,56,156
2004,2,01/17/2004,7,TX,San Antonio,33,349,9,8,18,59,255
2004,3,01/24/2004,7,TX,San Antonio,35,393,5,6,13,74,295
2004,4,01/31/2004,7,TX,San Antonio,32,302,7,7,10,69,209
2004,5,02/07/2004,7,TX,San Antonio,18,227,5,11,17,42,152
2004,6,02/14/2004,7,TX,San Antonio,29,327,9,6,27,73,212
2004,7,02/21/2004,7,TX,San Antonio,26,265,7,12,16,43,187
2004,8,02/28/2004,7,TX,San Antonio,27,250,5,4,20,40,180
2004,9,03/06/2004,7,TX,San Antonio,16,173,3,5,14,34,117
2004,10,03/13/2004,7,TX,San Antonio,23,268,6,6,28,58,170
2004,11,03/20/2004,7,TX,San Antonio,21,314,9,8,24,49,224
2004,12,03/27/2004,7,TX,San Antonio,22,236,10,7,19,49,151
2004,13,04/03/2004,7,TX,San Antonio,15,188,1,1,12,33,141
2004,14,04/10/2004,7,TX,San Antonio,21,215,3,6,13,51,142
2004,15,04/17/2004,7,TX,San Antonio,12,214,5,6,13,33,157
2004,16,04/24/2004,7,TX,San Antonio,16,245,4,7,17,43,173
2004,17,05/01/2004,7,TX,San Antonio,18,272,5,10,15,42,200
2004,18,05/08/2004,7,TX,San Antonio,17,244,2,8,13,52,169
2004,19,05/15/2004,7,TX,San Antonio,18,217,6,4,12,45,150
2004,20,05/22/2004,7,TX,San Antonio,15,223,3,4,16,36,164
2004,21,05/29/2004,7,TX,San Antonio,19,201,3,6,9,37,146
2004,22,06/05/2004,7,TX,San Antonio,16,171,2,2,10,34,123
2004,23,06/12/2004,7,TX,San Antonio,19,249,7,8,15,58,161
2004,24,06/19/2004,7,TX,San Antonio,14,221,3,5,19,46,148
2004,25,06/26/2004,7,TX,San Antonio,16,278,6,10,16,56,190
2004,26,07/03/2004,7,TX,San Antonio,10,199,1,4,14,40,140
2004,27,07/10/2004,7,TX,San Antonio,10,185,3,3,18,33,128
2004,28,07/17/2004,7,TX,San Antonio,14,206,4,7,9,43,143
2004,29,07/24/2004,7,TX,San Antonio,14,275,4,6,12,57,196
2004,30,07/31/2004,7,TX,San Antonio,13,216,2,13,19,44,138
2004,31,08/07/2004,7,TX,San Antonio,11,216,4,7,14,33,158
2004,32,08/14/2004,7,TX,San Antonio,17,231,5,4,12,52,158
2004,33,08/21/2004,7,TX,San Antonio,11,222,7,5,13,42,155
2004,34,08/28/2004,7,TX,San Antonio,18,259,4,5,19,58,173
2004,35,09/04/2004,7,TX,San Antonio,10,218,4,5,12,42,155
2004,36,09/11/2004,7,TX,San Antonio,10,178,1,2,13,34,128
2004,37,09/18/2004,7,TX,San Antonio,11,216,6,7,15,35,153
2004,38,09/25/2004,7,TX,San Antonio,11,207,5,7,11,39,145
2004,39,10/02/2004,7,TX,San Antonio,9,244,6,6,15,60,157
2004,40,10/09/2004,7,TX,San Antonio,15,208,1,9,23,37,138
2004,41,10/16/2004,7,TX,San Antonio,17,290,2,12,18,62,196
2004,42,10/23/2004,7,TX,San Antonio,10,192,3,4,17,41,127
2004,43,10/30/2004,7,TX,San Antonio,14,206,2,8,18,41,137
2004,44,11/06/2004,7,TX,San Antonio,,,,,,,
2004,45,11/13/2004,7,TX,San Antonio,4,110,2,2,6,22,78
2004,46,11/20/2004,7,TX,San Antonio,19,298,3,9,17,59,210
2004,47,11/27/2004,7,TX,San Antonio,6,111,2,4,7,30,68
2004,48,12/04/2004,7,TX,San Antonio,10,206,4,4,12,53,133
2004,49,12/11/2004,7,TX,San Antonio,19,311,8,1,28,62,212
2004,50,12/18/2004,7,TX,San Antonio,10,186,2,8,12,44,120
2004,51,12/25/2004,7,TX,San Antonio,19,210,6,5,12,44,143
2004,52,01/01/2005,7,TX,San Antonio,14,200,7,1,11,43,138
2005,1,01/08/2005,7,TX,San Antonio,18,386,8,11,25,63,279
2005,2,01/15/2005,7,TX,San Antonio,32,273,5,6,20,67,175
2005,3,01/22/2005,7,TX,San Antonio,9,175,1,4,17,34,119
2005,4,01/29/2005,7,TX,San Antonio,18,239,2,11,13,45,168
2005,5,02/05/2005,7,TX,San Antonio,19,235,2,6,14,35,178
2005,6,02/12/2005,7,TX,San Antonio,26,265,5,10,20,48,182
2005,7,02/19/2005,7,TX,San Antonio,27,229,7,12,15,46,149
2005,8,02/26/2005,7,TX,San Antonio,38,288,6,5,20,55,202
2005,9,03/05/2005,7,TX,San Antonio,18,263,1,3,12,54,193
2005,10,03/12/2005,7,TX,San Antonio,22,290,3,7,10,61,209
2005,11,03/19/2005,7,TX,San Antonio,20,290,3,11,23,51,202
2005,12,03/26/2005,7,TX,San Antonio,24,223,3,3,10,49,158
2005,13,04/02/2005,7,TX,San Antonio,26,274,7,7,22,59,179
2005,14,04/09/2005,7,TX,San Antonio,26,269,2,4,13,40,210
2005,15,04/16/2005,7,TX,San Antonio,16,225,5,9,7,42,162
2005,16,04/23/2005,7,TX,San Antonio,18,231,5,7,13,40,166
2005,17,04/30/2005,7,TX,San Antonio,15,228,1,5,15,43,164
2005,18,05/07/2005,7,TX,San Antonio,19,236,4,3,13,50,166
2005,19,05/14/2005,7,TX,San Antonio,26,253,1,4,13,59,176
2005,20,05/21/2005,7,TX,San Antonio,12,238,5,7,17,59,150
2005,21,05/28/2005,7,TX,San Antonio,12,242,6,11,13,46,166
2005,22,06/04/2005,7,TX,San Antonio,6,205,6,11,13,40,135
2005,23,06/11/2005,7,TX,San Antonio,16,241,8,3,18,50,162
2005,24,06/18/2005,7,TX,San Antonio,9,198,3,6,13,47,129
2005,25,06/25/2005,7,TX,San Antonio,16,237,8,8,14,52,155
2005,26,07/02/2005,7,TX,San Antonio,20,249,3,10,14,66,156
2005,27,07/09/2005,7,TX,San Antonio,6,165,3,5,12,42,103
2005,28,07/16/2005,7,TX,San Antonio,11,213,1,5,13,40,154
2005,29,07/23/2005,7,TX,San Antonio,9,221,3,7,24,34,153
2005,30,07/30/2005,7,TX,San Antonio,6,247,5,8,14,51,169
2005,31,08/06/2005,7,TX,San Antonio,15,210,5,2,16,31,156
2005,32,08/13/2005,7,TX,San Antonio,6,193,4,6,8,56,119
2005,33,08/20/2005,7,TX,San Antonio,8,204,5,4,6,46,143
2005,34,08/27/2005,7,TX,San Antonio,16,243,5,6,10,41,181
2005,35,09/03/2005,7,TX,San Antonio,16,208,5,2,11,41,149
2005,36,09/10/2005,7,TX,San Antonio,10,189,4,4,14,38,129
2005,37,09/17/2005,7,TX,San Antonio,9,219,5,5,18,35,156
2005,38,09/24/2005,7,TX,San Antonio,15,200,1,7,13,39,140
2005,39,10/01/2005,7,TX,San Antonio,19,234,4,3,17,49,161
2005,40,10/08/2005,7,TX,San Antonio,14,219,8,6,16,57,132
2005,41,10/15/2005,7,TX,San Antonio,15,265,3,7,17,60,178
2005,42,10/22/2005,7,TX,San Antonio,13,238,7,7,14,50,160
2005,43,10/29/2005,7,TX,San Antonio,11,231,2,5,13,50,161
2005,44,11/05/2005,7,TX,San Antonio,11,228,3,1,20,40,164
2005,45,11/12/2005,7,TX,San Antonio,12,186,3,7,16,40,120
2005,46,11/19/2005,7,TX,San Antonio,21,273,5,4,12,53,199
2005,47,11/26/2005,7,TX,San Antonio,10,160,2,2,10,41,105
2005,48,12/03/2005,7,TX,San Antonio,12,256,8,5,14,65,164
2005,49,12/10/2005,7,TX,San Antonio,12,196,3,4,9,46,134
2005,50,12/17/2005,7,TX,San Antonio,13,251,4,7,19,49,172
2005,51,12/24/2005,7,TX,San Antonio,10,254,7,8,14,59,166
2005,52,12/31/2005,7,TX,San Antonio,12,188,3,6,18,43,118
2006,1,01/07/2006,7,TX,San Antonio,17,195,4,7,9,50,125
2006,2,01/14/2006,7,TX,San Antonio,27,288,8,5,9,60,206
2006,3,01/21/2006,7,TX,San Antonio,22,217,4,3,10,43,157
2006,4,01/28/2006,7,TX,San Antonio,43,347,3,2,14,73,255
2006,5,02/04/2006,7,TX,San Antonio,22,215,3,5,16,49,142
2006,6,02/11/2006,7,TX,San Antonio,20,257,7,6,10,54,180
2006,7,02/18/2006,7,TX,San Antonio,21,253,2,5,25,59,162
2006,8,02/25/2006,7,TX,San Antonio,18,216,2,5,12,44,153
2006,9,03/04/2006,7,TX,San Antonio,32,338,2,6,19,68,243
2006,10,03/11/2006,7,TX,San Antonio,28,297,6,5,25,60,201
2006,11,03/18/2006,7,TX,San Antonio,37,308,5,10,22,64,207
2006,12,03/25/2006,7,TX,San Antonio,24,225,1,2,11,46,165
2006,13,04/01/2006,7,TX,San Antonio,18,202,0,2,15,41,144
2006,14,04/08/2006,7,TX,San Antonio,14,228,4,5,14,53,152
2006,15,04/15/2006,7,TX,San Antonio,14,222,3,3,14,39,163
2006,16,04/22/2006,7,TX,San Antonio,15,228,2,11,16,53,146
2006,17,04/29/2006,7,TX,San Antonio,25,279,4,5,8,59,203
2006,18,05/06/2006,7,TX,San Antonio,29,250,4,5,11,60,170
2006,19,05/13/2006,7,TX,San Antonio,20,248,3,3,14,63,165
2006,20,05/20/2006,7,TX,San Antonio,19,277,4,6,28,56,182
2006,21,05/27/2006,7,TX,San Antonio,7,144,6,3,12,33,90
2006,22,06/03/2006,7,TX,San Antonio,7,214,5,6,14,48,141
2006,23,06/10/2006,7,TX,San Antonio,5,233,7,5,13,52,156
2006,24,06/17/2006,7,TX,San Antonio,15,251,6,9,17,53,166
2006,25,06/24/2006,7,TX,San Antonio,10,193,2,5,17,34,135
2006,26,07/01/2006,7,TX,San Antonio,16,193,6,3,18,39,127
2006,27,07/08/2006,7,TX,San Antonio,19,237,1,8,19,62,147
2006,28,07/15/2006,7,TX,San Antonio,8,182,0,7,9,31,135
2006,29,07/22/2006,7,TX,San Antonio,13,286,3,11,30,49,193
2006,30,07/29/2006,7,TX,San Antonio,8,235,5,5,17,64,144
2006,31,08/05/2006,7,TX,San Antonio,8,222,7,7,7,52,149
2006,32,08/12/2006,7,TX,San Antonio,16,236,1,8,7,11,157
2006,33,08/19/2006,7,TX,San Antonio,9,207,3,1,15,37,151
2006,34,08/26/2006,7,TX,San Antonio,15,193,0,2,11,52,128
2006,35,09/02/2006,7,TX,San Antonio,8,200,5,6,14,43,132
2006,36,09/09/2006,7,TX,San Antonio,5,183,4,4,16,37,122
2006,37,09/16/2006,7,TX,San Antonio,7,178,5,5,6,49,113
2006,38,09/23/2006,7,TX,San Antonio,16,314,3,15,23,65,208
2006,39,09/30/2006,7,TX,San Antonio,14,267,9,6,12,64,176
2006,40,10/07/2006,7,TX,San Antonio,8,141,1,1,11,38,90
2006,41,10/14/2006,7,TX,San Antonio,19,256,2,4,15,60,175
2006,42,10/21/2006,7,TX,San Antonio,20,253,5,7,18,44,179
2006,43,10/28/2006,7,TX,San Antonio,11,219,6,5,13,45,150
2006,44,11/04/2006,7,TX,San Antonio,11,234,2,7,21,41,163
2006,45,11/11/2006,7,TX,San Antonio,11,165,8,2,16,32,107
2006,46,11/18/2006,7,TX,San Antonio,13,224,5,3,11,43,162
2006,47,11/25/2006,7,TX,San Antonio,5,177,2,2,15,48,110
2006,48,12/02/2006,7,TX,San Antonio,18,274,8,11,20,58,177
2006,49,12/09/2006,7,TX,San Antonio,16,235,6,5,14,48,162
2006,50,12/16/2006,7,TX,San Antonio,15,305,8,5,23,65,204
2006,51,12/23/2006,7,TX,San Antonio,10,188,4,8,11,42,123
2006,52,12/30/2006,7,TX,San Antonio,14,193,3,4,8,42,136
2007,1,01/06/2007,7,TX,San Antonio,15,186,2,4,14,36,130
2007,2,01/13/2007,7,TX,San Antonio,15,270,7,11,18,51,183
2007,3,01/20/2007,7,TX,San Antonio,13,137,1,2,6,30,98
2007,4,01/27/2007,7,TX,San Antonio,24,362,9,11,26,78,238
2007,5,02/03/2007,7,TX,San Antonio,29,360,8,8,19,87,238
2007,6,02/10/2007,7,TX,San Antonio,11,305,8,8,15,70,204
2007,7,02/17/2007,7,TX,San Antonio,19,203,2,5,6,40,150
2007,8,02/24/2007,7,TX,San Antonio,20,220,3,3,15,61,138
2007,9,03/03/2007,7,TX,San Antonio,26,254,5,7,20,76,145
2007,10,03/10/2007,7,TX,San Antonio,27,324,8,9,21,70,216
2007,11,03/17/2007,7,TX,San Antonio,12,256,4,9,11,58,173
2007,12,03/24/2007,7,TX,San Antonio,18,180,0,7,15,46,112
2007,13,03/31/2007,7,TX,San Antonio,13,279,3,8,10,66,192
2007,14,04/07/2007,7,TX,San Antonio,13,229,4,11,23,47,144
2007,15,04/14/2007,7,TX,San Antonio,17,225,5,1,21,51,147
2007,16,04/21/2007,7,TX,San Antonio,15,306,5,10,23,72,196
2007,17,04/28/2007,7,TX,San Antonio,15,229,3,6,11,48,161
2007,18,05/05/2007,7,TX,San Antonio,18,293,5,7,14,72,195
2007,19,05/12/2007,7,TX,San Antonio,11,228,5,2,18,54,149
2007,20,05/19/2007,7,TX,San Antonio,18,232,7,8,16,45,156
2007,21,05/26/2007,7,TX,San Antonio,17,209,5,8,12,42,142
2007,22,06/02/2007,7,TX,San Antonio,9,178,8,4,10,34,122
2007,23,06/09/2007,7,TX,San Antonio,18,260,7,9,20,50,174
2007,24,06/16/2007,7,TX,San Antonio,12,246,11,3,25,57,150
2007,25,06/23/2007,7,TX,San Antonio,18,182,2,5,13,45,117
2007,26,06/30/2007,7,TX,San Antonio,11,225,2,4,13,52,154
2007,27,07/07/2007,7,TX,San Antonio,11,177,2,3,12,33,127
2007,28,07/14/2007,7,TX,San Antonio,13,237,3,11,17,59,147
2007,29,07/21/2007,7,TX,San Antonio,14,236,5,2,19,48,162
2007,30,07/28/2007,7,TX,San Antonio,7,211,5,8,12,48,138
2007,31,08/04/2007,7,TX,San Antonio,6,162,3,3,13,46,97
2007,32,08/11/2007,7,TX,San Antonio,12,315,6,5,24,72,201
2007,33,08/18/2007,7,TX,San Antonio,11,178,3,8,16,36,115
2007,34,08/25/2007,7,TX,San Antonio,11,236,10,9,17,48,152
2007,35,09/01/2007,7,TX,San Antonio,18,266,7,5,16,63,175
2007,36,09/08/2007,7,TX,San Antonio,7,151,1,6,13,36,95
2007,37,09/15/2007,7,TX,San Antonio,9,191,2,3,13,42,131
2007,38,09/22/2007,7,TX,San Antonio,13,354,7,10,19,87,231
2007,39,09/29/2007,7,TX,San Antonio,10,210,2,6,10,41,151
2007,40,10/06/2007,7,TX,San Antonio,14,229,1,2,18,63,145
2007,41,10/13/2007,7,TX,San Antonio,10,204,1,6,23,34,140
2007,42,10/20/2007,7,TX,San Antonio,12,214,5,6,8,43,152
2007,43,10/27/2007,7,TX,San Antonio,15,238,5,2,20,46,165
2007,44,11/03/2007,7,TX,San Antonio,20,221,7,8,11,44,151
2007,45,11/10/2007,7,TX,San Antonio,16,229,4,7,16,60,142
2007,46,11/17/2007,7,TX,San Antonio,10,214,1,3,16,55,139
2007,47,11/24/2007,7,TX,San Antonio,10,154,5,4,8,37,100
2007,48,12/01/2007,7,TX,San Antonio,19,307,6,9,15,81,196
2007,49,12/08/2007,7,TX,San Antonio,15,244,5,6,14,60,158
2007,50,12/15/2007,7,TX,San Antonio,20,243,6,10,13,52,162
2007,51,12/22/2007,7,TX,San Antonio,15,204,2,8,12,45,137
2007,52,12/29/2007,7,TX,San Antonio,12,222,7,4,8,46,157
2008,1,01/05/2008,7,TX,San Antonio,11,176,5,1,11,45,114
2008,2,01/12/2008,7,TX,San Antonio,15,283,8,4,20,49,202
2008,3,01/19/2008,7,TX,San Antonio,25,320,9,7,19,85,200
2008,4,01/26/2008,7,TX,San Antonio,21,240,4,10,17,57,152
2008,5,02/02/2008,7,TX,San Antonio,35,344,5,11,19,60,249
2008,6,02/09/2008,7,TX,San Antonio,12,225,5,9,17,58,136
2008,7,02/16/2008,7,TX,San Antonio,24,222,3,3,13,51,152
2008,8,02/23/2008,7,TX,San Antonio,26,297,5,6,13,67,206
2008,9,03/01/2008,7,TX,San Antonio,35,292,3,4,21,56,208
2008,10,03/08/2008,7,TX,San Antonio,20,310,2,7,16,75,210
2008,11,03/15/2008,7,TX,San Antonio,26,260,8,3,13,53,183
2008,12,03/22/2008,7,TX,San Antonio,22,202,1,4,13,47,137
2008,13,03/29/2008,7,TX,San Antonio,28,295,4,2,10,77,202
2008,14,04/05/2008,7,TX,San Antonio,24,301,10,5,12,70,204
2008,15,04/12/2008,7,TX,San Antonio,12,243,2,3,10,63,165
2008,16,04/19/2008,7,TX,San Antonio,17,253,3,9,15,54,172
2008,17,04/26/2008,7,TX,San Antonio,6,157,6,3,7,29,112
2008,18,05/03/2008,7,TX,San Antonio,24,299,6,4,25,72,192
2008,19,05/10/2008,7,TX,San Antonio,25,258,6,8,14,56,174
2008,20,05/17/2008,7,TX,San Antonio,19,260,3,8,21,60,168
2008,21,05/24/2008,7,TX,San Antonio,18,212,2,6,8,43,153
2008,22,05/31/2008,7,TX,San Antonio,13,211,4,8,17,44,138
2008,23,06/07/2008,7,TX,San Antonio,22,217,4,7,8,41,156
2008,24,06/14/2008,7,TX,San Antonio,9,207,9,4,14,43,137
2008,25,06/21/2008,7,TX,San Antonio,15,215,4,6,21,48,136
2008,26,06/28/2008,7,TX,San Antonio,14,246,7,4,22,67,146
2008,27,07/05/2008,7,TX,San Antonio,21,186,4,6,15,42,119
2008,28,07/12/2008,7,TX,San Antonio,20,240,8,4,19,64,145
2008,29,07/19/2008,7,TX,San Antonio,6,199,6,3,17,54,119
2008,30,07/26/2008,7,TX,San Antonio,13,241,6,4,10,62,159
2008,31,08/02/2008,7,TX,San Antonio,11,227,8,6,16,44,153
2008,32,08/09/2008,7,TX,San Antonio,11,202,6,5,10,51,130
2008,33,08/16/2008,7,TX,San Antonio,15,208,2,10,11,42,143
2008,34,08/23/2008,7,TX,San Antonio,11,209,3,3,14,44,145
2008,35,08/30/2008,7,TX,San Antonio,14,213,5,3,11,56,138
2008,36,09/06/2008,7,TX,San Antonio,7,199,4,4,18,48,125
2008,37,09/13/2008,7,TX,San Antonio,12,216,3,5,8,58,142
2008,38,09/20/2008,7,TX,San Antonio,14,276,2,4,21,77,172
2008,39,09/27/2008,7,TX,San Antonio,11,224,6,6,19,56,137
2008,40,10/04/2008,7,TX,San Antonio,20,244,3,8,15,47,171
2008,41,10/11/2008,7,TX,San Antonio,15,179,2,5,8,44,120
2008,42,10/18/2008,7,TX,San Antonio,17,246,6,7,17,55,161
2008,43,10/25/2008,7,TX,San Antonio,20,271,3,9,20,63,176
2008,44,11/01/2008,7,TX,San Antonio,14,216,7,6,26,37,140
2008,45,11/08/2008,7,TX,San Antonio,10,240,6,6,9,64,155
2008,46,11/15/2008,7,TX,San Antonio,19,222,6,5,22,38,151
2008,47,11/22/2008,7,TX,San Antonio,16,289,10,7,22,74,176
2008,48,11/29/2008,7,TX,San Antonio,8,129,2,7,9,20,91
2008,49,12/06/2008,7,TX,San Antonio,18,277,6,7,21,59,184
2008,50,12/13/2008,7,TX,San Antonio,19,256,4,4,13,69,166
2008,51,12/20/2008,7,TX,San Antonio,21,285,0,7,18,74,186
2008,52,12/27/2008,7,TX,San Antonio,13,210,5,6,10,44,145
2008,53,01/03/2009,7,TX,San Antonio,20,191,9,8,11,47,116
2009,1,01/10/2009,7,TX,San Antonio,24,263,1,3,17,63,179
2009,2,01/17/2009,7,TX,San Antonio,29,309,9,10,18,73,199
2009,3,01/24/2009,7,TX,San Antonio,15,270,3,6,18,57,186
2009,4,01/31/2009,7,TX,San Antonio,26,278,4,1,14,60,199
2009,5,02/07/2009,7,TX,San Antonio,13,217,3,7,10,49,148
2009,6,02/14/2009,7,TX,San Antonio,21,276,4,8,22,67,175
2009,7,02/21/2009,7,TX,San Antonio,28,280,5,14,16,70,175
2009,8,02/28/2009,7,TX,San Antonio,24,273,6,6,21,55,185
2009,9,03/07/2009,7,TX,San Antonio,23,274,8,10,18,54,184
2009,10,03/14/2009,7,TX,San Antonio,20,263,4,5,15,64,175
2009,11,03/21/2009,7,TX,San Antonio,15,228,4,8,15,57,144
2009,12,03/28/2009,7,TX,San Antonio,23,260,3,6,13,56,182
2009,13,04/04/2009,7,TX,San Antonio,18,226,6,2,17,52,149
2009,14,04/11/2009,7,TX,San Antonio,23,226,5,4,15,52,150
2009,15,04/18/2009,7,TX,San Antonio,22,229,5,1,12,45,166
2009,16,04/25/2009,7,TX,San Antonio,11,179,1,5,10,43,120
2009,17,05/02/2009,7,TX,San Antonio,26,281,4,10,19,68,180
2009,18,05/09/2009,7,TX,San Antonio,10,208,3,7,13,51,134
2009,19,05/16/2009,7,TX,San Antonio,13,249,2,6,17,49,175
2009,20,05/23/2009,7,TX,San Antonio,17,261,4,12,22,50,173
2009,21,05/30/2009,7,TX,San Antonio,6,208,2,5,13,42,146
2009,22,06/06/2009,7,TX,San Antonio,14,234,2,8,15,50,159
2009,23,06/13/2009,7,TX,San Antonio,11,220,7,4,15,53,141
2009,24,06/20/2009,7,TX,San Antonio,14,247,5,7,16,69,150
2009,25,06/27/2009,7,TX,San Antonio,19,236,2,12,14,69,139
2009,26,07/04/2009,7,TX,San Antonio,18,170,2,4,4,51,109
2009,27,07/11/2009,7,TX,San Antonio,17,256,3,6,18,55,174
2009,28,07/18/2009,7,TX,San Antonio,14,220,8,5,8,54,145
2009,29,07/25/2009,7,TX,San Antonio,15,242,2,5,22,43,170
2009,30,08/01/2009,7,TX,San Antonio,10,237,4,1,16,68,148
2009,31,08/08/2009,7,TX,San Antonio,10,168,4,3,12,33,116
2009,32,08/15/2009,7,TX,San Antonio,8,197,2,8,17,51,119
2009,34,08/29/2009,7,TX,San Antonio,15,241,3,3,19,72,144
2009,35,09/05/2009,7,TX,San Antonio,22,247,8,8,15,53,162
2009,36,09/12/2009,7,TX,San Antonio,17,182,0,6,14,50,112
